"Abington","2861.27","0.002531","27:48:00","0.003139","2861.27","0.003259","27:48:00","0.004072","0.00","0.000000","0:00:00","0.000000","2861.27","0.00","0.000000","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.012346","6346.00","0.003530","5084.21","0.003281","1261.79","0.005080","5338.42","(1007.58)","-0.158774","0.000000","9207.27","0.003144","27:48:00","0.003139","7945.48","0.003273","27:48:00","0.004072","1261.79","0.002517","0:00:00","0.000000","8199.69","(1007.58)","-0.109433","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.012346"
"Acton","2154.40","0.001905","20:48:00","0.002349","2154.40","0.002454","20:48:00","0.003047","0.00","0.000000","0:00:00","0.000000","2154.40","0.00","0.000000","0.000000","1040.74","0.123888","20:24:00","0:24:00","0.000000","7210.56","0.004011","5948.77","0.003839","1261.79","0.005080","6246.22","(964.34)","-0.133740","-0.103000","9364.96","0.003198","20:48:00","0.002349","8103.17","0.003338","20:48:00","0.003047","1261.79","0.002517","0:00:00","0.000000","8400.62","(964.34)","-0.102973","-0.103000","1040.74","0.123888","20:24:00","0:24:00","0.000000"
"Acushnet","2577.76","0.002280","24:48:00","0.002800","1506.45","0.001716","14:36:00","0.002139","1071.31","0.004237","10:12:00","0.005028","1506.45","(1071.31)","-0.415597","0.000000","1240.98","0.164761","24:24:00","0:24:00","0.000000","5738.62","0.003192","5738.62","0.003704","0.00","0.000000","6025.56","286.94","0.050002","-0.094300","8316.38","0.002840","24:48:00","0.002800","7245.07","0.002985","14:36:00","0.002139","1071.31","0.002137","10:12:00","0.005028","7532.01","(784.37)","-0.094316","-0.094300","1240.98","0.164761","24:24:00","0:24:00","0.000000"
"Adams","3183.64","0.002816","30:48:00","0.003478","2122.43","0.002418","20:36:00","0.003017","1061.21","0.004197","10:12:00","0.005028","2122.43","(1061.21)","-0.333332","-0.221400","1541.03","0.226859","30:24:00","0:24:00","0.009009","5540.41","0.003082","5540.41","0.003576","0.00","0.000000","4670.46","(869.95)","-0.157019","0.000000","8724.05","0.002979","30:48:00","0.003478","7662.84","0.003157","20:36:00","0.003017","1061.21","0.002117","10:12:00","0.005028","6792.89","(1931.16)","-0.221360","-0.221400","1541.03","0.226859","30:24:00","0:24:00","0.009009"
"Agawam","2313.74","0.002046","22:48:00","0.002575","2313.74","0.002636","22:48:00","0.003340","0.00","0.000000","0:00:00","0.000000","2313.74","0.00","0.000000","0.000000","1140.32","0.162910","22:24:00","0:24:00","0.000000","7000.33","0.003894","4462.81","0.002880","2537.52","0.010216","4685.95","(2314.38)","-0.330610","-0.248500","9314.07","0.003180","22:48:00","0.002575","6776.55","0.002792","22:48:00","0.003340","2537.52","0.005063","0:00:00","0.000000","6999.69","(2314.38)","-0.248482","-0.248500","1140.32","0.162910","22:24:00","0:24:00","0.000000"
"Alford","3439.60","0.003042","33:36:00","0.003794","786.05","0.000895","7:36:00","0.001113","2653.55","0.010496","26:00:00","0.012816","786.05","(2653.55)","-0.771471","0.000000","1680.75","0.241418","32:48:00","0:48:00","0.000000","8474.31","0.004714","7839.93","0.005060","634.38","0.002554","6175.95","(2298.36)","-0.271215","-0.415600","11913.91","0.004068","33:36:00","0.003794","8625.98","0.003554","7:36:00","0.001113","3287.93","0.006560","26:00:00","0.012816","6962.00","(4951.91)","-0.415641","-0.415600","1680.75","0.241418","32:48:00","0:48:00","0.000000"
"Amesbury","4876.23","0.004313","46:36:00","0.005262","3946.27","0.004495","37:39:00","0.005515","929.96","0.003678","8:57:00","0.004412","1997.22","(2879.01)","-0.590417","-0.028000","2332.13","0.192042","45:48:00","0:48:00","0.032258","7617.75","0.004237","7617.75","0.004916","0.00","0.000000","10146.64","2528.89","0.331973","0.000000","12493.98","0.004266","46:36:00","0.005262","11564.02","0.004764","37:39:00","0.005515","929.96","0.001855","8:57:00","0.004412","12143.86","(350.12)","-0.028023","-0.028000","2332.13","0.192042","45:48:00","0:48:00","0.032258"
"Amherst","5957.04","0.005269","57:36:00","0.006504","5570.49","0.006346","53:51:00","0.007888","386.55","0.001529","3:45:00","0.001849","3395.29","(2561.75)","-0.430037","-0.591900","2881.95","0.555651","56:48:00","0:48:00","0.010989","6753.19","0.003756","1706.03","0.001101","5047.16","0.020319","1791.33","(4961.86)","-0.734743","0.000000","12710.23","0.004340","57:36:00","0.006504","7276.52","0.002998","53:51:00","0.007888","5433.71","0.010841","3:45:00","0.001849","5186.62","(7523.61)","-0.591933","-0.591900","2881.95","0.555651","56:48:00","0:48:00","0.010989"
"Andover","6695.43","0.005922","64:36:00","0.007295","6305.08","0.007182","60:51:00","0.008913","390.35","0.001544","3:45:00","0.001849","8814.43","2119.00","0.316485","0.000000","3232.31","0.298906","63:48:00","0:48:00","0.000000","3800.34","0.002114","1904.17","0.001229","1896.17","0.007634","1999.38","(1800.96)","-0.473894","0.030300","10495.77","0.003584","64:36:00","0.007295","8209.25","0.003382","60:51:00","0.008913","2286.52","0.004562","3:45:00","0.001849","10813.81","318.04","0.030302","0.030300","3232.31","0.298906","63:48:00","0:48:00","0.000000"
"Aquinnah","7061.36","0.006245","69:36:00","0.007859","1363.94","0.001554","13:24:00","0.001963","5697.42","0.022535","56:12:00","0.027703","1363.94","(5697.42)","-0.806845","-0.524000","3480.93","0.624855","68:48:00","0:48:00","0.014085","4640.89","0.002581","4006.51","0.002586","634.38","0.002554","4206.84","(434.05)","-0.093527","0.000000","11702.25","0.003996","69:36:00","0.007859","5370.45","0.002213","13:24:00","0.001963","6331.80","0.012633","56:12:00","0.027703","5570.78","(6131.47)","-0.523957","-0.524000","3480.93","0.624855","68:48:00","0:48:00","0.014085"
"Arlington","3474.71","0.003073","33:48:00","0.003817","1871.62","0.002132","18:24:00","0.002695","1603.09","0.006341","15:24:00","0.007591","1871.62","(1603.09)","-0.461359","-0.148200","1690.90","0.221451","33:24:00","0:24:00","0.014085","5489.45","0.003053","5489.45","0.003543","0.00","0.000000","5763.92","274.47","0.050000","0.000000","8964.16","0.003061","33:48:00","0.003817","7361.07","0.003033","18:24:00","0.002695","1603.09","0.003198","15:24:00","0.007591","7635.54","(1328.62)","-0.148215","-0.148200","1690.90","0.221451","33:24:00","0:24:00","0.014085"
"Ashburnham","2875.32","0.002543","27:48:00","0.003139","2875.32","0.003275","27:48:00","0.004072","0.00","0.000000","0:00:00","0.000000","2875.32","0.00","0.000000","0.000000","1390.92","0.169341","27:24:00","0:24:00","0.000000","6346.00","0.003530","5084.21","0.003281","1261.79","0.005080","5338.42","(1007.58)","-0.158774","-0.109300","9221.32","0.003149","27:48:00","0.003139","7959.53","0.003279","27:48:00","0.004072","1261.79","0.002517","0:00:00","0.000000","8213.74","(1007.58)","-0.109266","-0.109300","1390.92","0.169341","27:24:00","0:24:00","0.000000"
"Ashby","2164.72","0.001915","20:48:00","0.002349","2164.72","0.002466","20:48:00","0.003047","0.00","0.000000","0:00:00","0.000000","2164.72","0.00","0.000000","0.000000","1040.83","0.123747","20:24:00","0:24:00","0.000000","7210.56","0.004011","5948.77","0.003839","1261.79","0.005080","6246.22","(964.34)","-0.133740","-0.102900","9375.28","0.003201","20:48:00","0.002349","8113.49","0.003343","20:48:00","0.003047","1261.79","0.002517","0:00:00","0.000000","8410.94","(964.34)","-0.102860","-0.102900","1040.83","0.123747","20:24:00","0:24:00","0.000000"
"Ashfield","2565.88","0.002269","24:48:00","0.002800","1513.85","0.001724","14:36:00","0.002139","1052.03","0.004161","10:12:00","0.005028","1513.85","(1052.03)","-0.410007","0.000000","1240.83","0.164579","24:24:00","0:24:00","0.000000","5738.62","0.003192","5738.62","0.003704","0.00","0.000000","6025.56","286.94","0.050002","-0.092100","8304.50","0.002836","24:48:00","0.002800","7252.47","0.002988","14:36:00","0.002139","1052.03","0.002099","10:12:00","0.005028","7539.41","(765.09)","-0.092130","-0.092100","1240.83","0.164579","24:24:00","0:24:00","0.000000"
"Ashland","3152.22","0.002788","30:48:00","0.003478","2120.49","0.002416","20:36:00","0.003017","1031.73","0.004081","10:12:00","0.005028","2120.49","(1031.73)","-0.327303","0.000000","1540.67","0.233939","30:24:00","0:24:00","0.000000","4252.66","0.002365","4252.66","0.002745","0.00","0.000000","4465.29","212.63","0.049999","-0.110600","7404.88","0.002529","30:48:00","0.003478","6373.15","0.002626","20:36:00","0.003017","1031.73","0.002058","10:12:00","0.005028","6585.78","(819.10)","-0.110616","-0.110600","1540.67","0.233939","30:24:00","0:24:00","0.000000"
