"Adams","11/27/2013","0.00","0.00","0.00","0.00","0.00","6899.14","11/27/2013","214.09","0.00","0.00","0.00","0.00","170.94","0:00:00","0:00:00","0.00","0.00","0.00","0.00","6.97","(50.12)","0.00","7070.08"
"Agawam","11/27/2013","0.00","0.00","0.00","0.00","0.00","6058.71","11/27/2013","0.00","959.40","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6058.71"
"Alford","11/27/2013","0.00","802.62","0.00","0.00","0.00","9441.90","11/27/2013","419.72","0.00","0.00","0.00","0.00","385.31","0:00:00","5:12:00","0.00","0.00","0.00","0.00","15.71","(50.12)","0.00","9827.21"
"Amesbury","11/27/2013","338.02","39.30","0.00","0.00","0.00","24895.44","11/27/2013","1588.95","0.00","0.00","51.23","0.00","2009.30","6:27:00","0:45:00","11.52","(89.43)","0.00","0.00","69.71","0.00","0.00","26904.74"
"Amherst","11/27/2013","383.03","38.56","0.00","0.00","0.00","7354.14","11/27/2013","0.00","1908.26","0.00","0.00","0.00","346.23","7:27:00","0:45:00","13.32","(88.68)","0.00","0.00","0.00","0.00","0.00","7700.37"
"Andover","11/27/2013","1330.20","118.07","0.00","0.00","0.00","20019.86","11/27/2013","0.00","0.00","0.00","0.00","0.00","1436.69","8:27:00","0:45:00","55.26","(66.84)","0.00","0.00","0.00","0.00","0.00","21456.55"
"Aquinnah","11/27/2013","0.00","1559.56","0.00","0.00","0.00","5667.94","11/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5667.94"
"Montague","11/27/2013","0.00","0.00","0.00","0.00","0.00","4718.30","11/28/2013","2002.57","0.00","0.00","0.00","0.00","2087.68","0:00:00","0:00:00","0.00","0.00","0.00","0.00","85.11","0.00","0.00","6805.98"
"Montgomery","11/27/2013","0.00","0.00","0.00","0.00","(12.88)","2878.31","11/28/2013","2464.88","0.00","0.00","0.00","0.00","2569.64","0:00:00","0:00:00","0.00","0.00","0.00","(12.88)","104.76","0.00","0.00","5435.07"
"Mount Washington","11/27/2013","0.00","0.00","0.00","0.00","0.00","3366.46","11/28/2013","237.44","0.00","0.00","0.00","0.00","247.53","0:00:00","0:00:00","0.00","0.00","0.00","0.00","10.09","0.00","0.00","3613.99"
"Nahant","11/27/2013","0.00","0.00","0.00","0.00","0.00","3616.29","11/28/2013","450.71","0.00","0.00","0.00","0.00","469.87","0:00:00","0:00:00","0.00","0.00","0.00","0.00","19.16","0.00","0.00","4086.16"
"Nantucket","11/27/2013","0.00","0.00","0.00","0.00","0.00","3643.58","11/28/2013","0.00","666.10","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3643.58"
"Natick","11/27/2013","0.00","0.00","0.00","0.00","0.00","4450.70","11/28/2013","883.60","0.00","0.00","0.00","0.00","921.15","0:00:00","0:00:00","0.00","0.00","0.00","0.00","37.55","0.00","0.00","5371.85"
"Needham","11/27/2013","0.00","0.00","0.00","0.00","0.00","5696.96","11/28/2013","1103.18","0.00","0.00","0.00","0.00","1150.07","0:00:00","0:00:00","0.00","0.00","0.00","0.00","46.89","0.00","0.00","6847.03"
"New Bedford","11/27/2013","0.00","0.00","0.00","0.00","0.00","9517.74","11/29/2013","1548.67","0.00","0.00","0.00","0.00","1614.49","0:00:00","0:00:00","0.00","0.00","0.00","0.00","65.82","0.00","0.00","11132.23"
"New Braintree","11/27/2013","0.00","0.00","0.00","0.00","0.00","5466.88","11/29/2013","1774.57","0.00","0.00","0.00","0.00","1849.99","0:00:00","0:00:00","0.00","0.00","0.00","0.00","75.42","0.00","0.00","7316.87"
"New Marlborough","11/27/2013","0.00","0.00","0.00","0.00","0.00","3897.59","11/29/2013","2002.57","0.00","0.00","0.00","0.00","2087.68","0:00:00","0:00:00","0.00","0.00","0.00","0.00","85.11","0.00","0.00","5985.27"
"New Salem","11/27/2013","0.00","0.00","0.00","0.00","0.00","3878.38","11/29/2013","2232.67","0.00","0.00","0.00","0.00","2327.56","0:00:00","0:00:00","0.00","0.00","0.00","0.00","94.89","0.00","0.00","6205.94"
"Newbury","11/27/2013","0.00","0.00","0.00","0.00","0.00","5001.43","11/29/2013","2464.88","0.00","0.00","0.00","0.00","2569.64","0:00:00","0:00:00","0.00","0.00","0.00","0.00","104.76","0.00","0.00","7571.07"
"Newburyport","11/27/2013","0.00","0.00","0.00","0.00","0.00","7173.76","11/29/2013","237.44","0.00","0.00","0.00","0.00","247.53","0:00:00","0:00:00","0.00","0.00","0.00","0.00","10.09","0.00","0.00","7421.29"
"Newton","11/27/2013","0.00","0.00","0.00","0.00","0.00","10081.27","11/29/2013","450.71","0.00","0.00","0.00","0.00","469.87","0:00:00","0:00:00","0.00","0.00","0.00","0.00","19.16","0.00","0.00","10551.14"
