"Abington","2861.27","0.002468","27:48:00","0.003043","2861.27","0.003200","27:48:00","0.003981","0.00","0.000000","0:00:00","0.000000","2861.27","0.00","0.000000","0.000000","1390.80","0.169616","27:24:00","0:24:00","0.000000","6346.00","0.003489","5084.21","0.003257","1261.79","0.004893","5338.42","(1007.58)","-0.158774","-0.109400","9207.27","0.003091","27:48:00","0.003043","7945.48","0.003236","27:48:00","0.003981","1261.79","0.002411","0:00:00","0.000000","8199.69","(1007.58)","-0.109433","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.000000"
"Acton","2154.40","0.001858","20:48:00","0.002277","2154.40","0.002409","20:48:00","0.002978","0.00","0.000000","0:00:00","0.000000","2154.40","0.00","0.000000","0.000000","1040.74","0.123888","20:24:00","0:24:00","0.000000","7210.56","0.003964","5948.77","0.003811","1261.79","0.004893","6246.22","(964.34)","-0.133740","-0.103000","9364.96","0.003144","20:48:00","0.002277","8103.17","0.003300","20:48:00","0.002978","1261.79","0.002411","0:00:00","0.000000","8400.62","(964.34)","-0.102973","-0.103000","1040.74","0.123888","20:24:00","0:24:00","0.000000"
"Acushnet","2577.76","0.002223","24:48:00","0.002715","1506.45","0.001685","14:36:00","0.002091","1071.31","0.004037","10:12:00","0.004739","1506.45","(1071.31)","-0.415597","0.000000","1240.98","0.164761","24:24:00","0:24:00","0.000000","5738.62","0.003155","5738.62","0.003676","0.00","0.000000","6025.56","286.94","0.050002","-0.094300","8316.38","0.002792","24:48:00","0.002715","7245.07","0.002951","14:36:00","0.002091","1071.31","0.002047","10:12:00","0.004739","7532.01","(784.37)","-0.094316","-0.094300","1240.98","0.164761","24:24:00","0:24:00","0.000000"
"Adams","3183.64","0.002746","30:48:00","0.003371","2122.43","0.002374","20:36:00","0.002950","1061.21","0.003999","10:12:00","0.004739","2122.43","(1061.21)","-0.333332","0.000000","1541.03","0.202428","30:24:00","0:24:00","0.000000","7686.66","0.004226","7686.66","0.004924","0.00","0.000000","5490.31","(2196.35)","-0.285735","-0.299700","10870.30","0.003650","30:48:00","0.003371","9809.09","0.003995","20:36:00","0.002950","1061.21","0.002028","10:12:00","0.004739","7612.74","(3257.56)","-0.299675","-0.299700","1541.03","0.202428","30:24:00","0:24:00","0.000000"
"Agawam","2313.74","0.001995","22:48:00","0.002496","2313.74","0.002588","22:48:00","0.003265","0.00","0.000000","0:00:00","0.000000","2313.74","0.00","0.000000","-0.439400","1140.32","0.162910","22:24:00","0:24:00","0.019608","10172.23","0.005592","4462.81","0.002859","5709.42","0.022140","4685.95","(5486.28)","-0.539339","0.000000","12485.97","0.004192","22:48:00","0.002496","6776.55","0.002760","22:48:00","0.003265","5709.42","0.010911","0:00:00","0.000000","6999.69","(5486.28)","-0.439396","-0.439400","1140.32","0.162910","22:24:00","0:24:00","0.019608"
"Alford","7154.57","0.006170","70:00:00","0.007662","786.05","0.000879","7:36:00","0.001088","6368.52","0.023996","62:24:00","0.028994","786.05","(6368.52)","-0.890133","-0.555900","3501.45","0.397440","68:30:00","1:30:00","0.019608","12681.91","0.006972","12047.53","0.007718","634.38","0.002460","8023.95","(4657.96)","-0.367292","0.000000","19836.48","0.006660","70:00:00","0.007662","12833.58","0.005227","7:36:00","0.001088","7002.90","0.013383","62:24:00","0.028994","8810.00","(11026.48)","-0.555869","-0.555900","3501.45","0.397440","68:30:00","1:30:00","0.019608"
"Amesbury","10171.73","0.008772","97:00:00","0.010618","8690.17","0.009719","82:48:00","0.011856","1481.56","0.005582","14:12:00","0.006598","4012.45","(6159.28)","-0.605529","-0.029600","4854.65","0.217113","95:30:00","1:30:00","0.012346","12871.00","0.007076","12871.00","0.008245","0.00","0.000000","18347.54","5476.54","0.425495","0.000000","23042.73","0.007736","97:00:00","0.010618","21561.17","0.008782","82:48:00","0.011856","1481.56","0.002831","14:12:00","0.006598","22359.99","(682.74)","-0.029629","-0.029600","4854.65","0.217113","95:30:00","1:30:00","0.012346"
"Amherst","11873.86","0.010240","115:00:00","0.012588","10946.14","0.012242","106:00:00","0.015178","927.72","0.003496","9:00:00","0.004182","5725.66","(6148.20)","-0.517793","-0.698500","5753.70","0.765426","113:30:00","1:30:00","0.010989","13062.14","0.007181","1706.03","0.001093","11356.11","0.044037","1791.33","(11270.81)","-0.862861","0.000000","24936.00","0.008372","115:00:00","0.012588","12652.17","0.005153","106:00:00","0.015178","12283.83","0.023475","9:00:00","0.004182","7516.99","(17419.01)","-0.698549","-0.698500","5753.70","0.765426","113:30:00","1:30:00","0.010989"
"Andover","13398.84","0.011555","129:00:00","0.014120","12462.00","0.013938","120:00:00","0.017183","936.84","0.003530","9:00:00","0.004182","18484.44","5085.60","0.379555","0.000000","6454.90","0.315122","127:30:00","1:30:00","0.000000","3800.34","0.002089","1904.17","0.001220","1896.17","0.007353","1999.38","(1800.96)","-0.473894","0.191000","17199.18","0.005775","129:00:00","0.014120","14366.17","0.005851","120:00:00","0.017183","2833.01","0.005414","9:00:00","0.004182","20483.82","3284.64","0.190977","0.191000","6454.90","0.315122","127:30:00","1:30:00","0.000000"
"Aquinnah","14279.90","0.012315","141:00:00","0.015434","1363.94","0.001525","13:24:00","0.001919","12915.96","0.048667","127:36:00","0.059288","1363.94","(12915.96)","-0.904485","0.000000","7051.63","1.265825","139:30:00","1:30:00","0.000000","4640.89","0.002551","4006.51","0.002567","634.38","0.002460","4206.84","(434.05)","-0.093527","-0.705600","18920.79","0.006353","141:00:00","0.015434","5370.45","0.002187","13:24:00","0.001919","13550.34","0.025895","127:36:00","0.059288","5570.78","(13350.01)","-0.705574","-0.705600","7051.63","1.265825","139:30:00","1:30:00","0.000000"
"Arlington","3474.71","0.002997","33:48:00","0.003700","1871.62","0.002093","18:24:00","0.002635","1603.09","0.006040","15:24:00","0.007155","1871.62","(1603.09)","-0.461359","0.000000","1690.90","0.221451","33:24:00","0:24:00","0.000000","5489.45","0.003018","5489.45","0.003516","0.00","0.000000","5763.92","274.47","0.050000","-0.148200","8964.16","0.003010","33:48:00","0.003700","7361.07","0.002998","18:24:00","0.002635","1603.09","0.003064","15:24:00","0.007155","7635.54","(1328.62)","-0.148215","-0.148200","1690.90","0.221451","33:24:00","0:24:00","0.000000"
"Ashburnham","2875.32","0.002480","27:48:00","0.003043","2875.32","0.003216","27:48:00","0.003981","0.00","0.000000","0:00:00","0.000000","2875.32","0.00","0.000000","-0.109300","1390.92","0.169341","27:24:00","0:24:00","0.010989","6346.00","0.003489","5084.21","0.003257","1261.79","0.004893","5338.42","(1007.58)","-0.158774","0.000000","9221.32","0.003096","27:48:00","0.003043","7959.53","0.003242","27:48:00","0.003981","1261.79","0.002411","0:00:00","0.000000","8213.74","(1007.58)","-0.109266","-0.109300","1390.92","0.169341","27:24:00","0:24:00","0.010989"
"Ashby","2164.72","0.001867","20:48:00","0.002277","2164.72","0.002421","20:48:00","0.002978","0.00","0.000000","0:00:00","0.000000","2164.72","0.00","0.000000","-0.102900","1040.83","0.123747","20:24:00","0:24:00","0.032258","7210.56","0.003964","5948.77","0.003811","1261.79","0.004893","6246.22","(964.34)","-0.133740","0.000000","9375.28","0.003148","20:48:00","0.002277","8113.49","0.003305","20:48:00","0.002978","1261.79","0.002411","0:00:00","0.000000","8410.94","(964.34)","-0.102860","-0.102900","1040.83","0.123747","20:24:00","0:24:00","0.032258"
"Ashfield","2565.88","0.002213","24:48:00","0.002715","1513.85","0.001693","14:36:00","0.002091","1052.03","0.003964","10:12:00","0.004739","1513.85","(1052.03)","-0.410007","0.000000","1240.83","0.164579","24:24:00","0:24:00","0.000000","5738.62","0.003155","5738.62","0.003676","0.00","0.000000","6025.56","286.94","0.050002","-0.092100","8304.50","0.002788","24:48:00","0.002715","7252.47","0.002954","14:36:00","0.002091","1052.03","0.002010","10:12:00","0.004739","7539.41","(765.09)","-0.092130","-0.092100","1240.83","0.164579","24:24:00","0:24:00","0.000000"
"Ashland","3152.22","0.002719","30:48:00","0.003371","2120.49","0.002372","20:36:00","0.002950","1031.73","0.003888","10:12:00","0.004739","2120.49","(1031.73)","-0.327303","-0.110600","1540.67","0.233939","30:24:00","0:24:00","0.024390","4252.66","0.002338","4252.66","0.002724","0.00","0.000000","4465.29","212.63","0.049999","0.000000","7404.88","0.002486","30:48:00","0.003371","6373.15","0.002596","20:36:00","0.002950","1031.73","0.001972","10:12:00","0.004739","6585.78","(819.10)","-0.110616","-0.110600","1540.67","0.233939","30:24:00","0:24:00","0.024390"
"Athol","2346.64","0.002024","22:48:00","0.002496","2346.64","0.002624","22:48:00","0.003265","0.00","0.000000","0:00:00","0.000000","2346.64","0.00","0.000000","0.000000","1140.62","0.162191","22:24:00","0:24:00","0.000000","5097.19","0.002802","4462.81","0.002859","634.38","0.002460","4685.95","(411.24)","-0.080680","-0.055200","7443.83","0.002499","22:48:00","0.002496","6809.45","0.002773","22:48:00","0.003265","634.38","0.001212","0:00:00","0.000000","7032.59","(411.24)","-0.055246","-0.055200","1140.62","0.162191","22:24:00","0:24:00","0.000000"
"Attleboro","1331.16","0.001148","12:48:00","0.001401","784.28","0.000877","7:36:00","0.001088","546.88","0.002061","5:12:00","0.002416","784.28","(546.88)","-0.410830","-0.125700","640.49","0.100620","12:24:00","0:24:00","0.047619","5949.75","0.003271","5315.37","0.003405","634.38","0.002460","5581.15","(368.60)","-0.061952","0.000000","7280.91","0.002445","12:48:00","0.001401","6099.65","0.002484","7:36:00","0.001088","1181.26","0.002257","5:12:00","0.002416","6365.43","(915.48)","-0.125737","-0.125700","640.49","0.100620","12:24:00","0:24:00","0.047619"
"Auburn","1848.22","0.001594","17:48:00","0.001948","1306.48","0.001461","12:36:00","0.001804","541.74","0.002041","5:12:00","0.002416","1306.48","(541.74)","-0.293114","-0.050400","890.66","0.148553","17:24:00","0:24:00","0.016393","4465.80","0.002455","4465.80","0.002861","0.00","0.000000","4689.10","223.30","0.050002","0.000000","6314.02","0.002120","17:48:00","0.001948","5772.28","0.002351","12:36:00","0.001804","541.74","0.001035","5:12:00","0.002416","5995.58","(318.44)","-0.050434","-0.050400","890.66","0.148553","17:24:00","0:24:00","0.016393"
"Avon","2556.12","0.002204","24:48:00","0.002715","2556.12","0.002859","24:48:00","0.003551","0.00","0.000000","0:00:00","0.000000","2556.12","0.00","0.000000","0.000000","1240.72","0.285390","24:24:00","0:24:00","0.000000","2967.82","0.001632","1706.03","0.001093","1261.79","0.004893","1791.33","(1176.49)","-0.396416","-0.213000","5523.94","0.001855","24:48:00","0.002715","4262.15","0.001736","24:48:00","0.003551","1261.79","0.002411","0:00:00","0.000000","4347.45","(1176.49)","-0.212980","-0.213000","1240.72","0.285390","24:24:00","0:24:00","0.000000"
"Ayer","2834.16","0.002444","27:48:00","0.003043","2834.16","0.003170","27:48:00","0.003981","0.00","0.000000","0:00:00","0.000000","2834.16","0.00","0.000000","-0.271500","1390.48","0.287673","27:24:00","0:24:00","0.009901","3800.34","0.002089","1904.17","0.001220","1896.17","0.007353","1999.38","(1800.96)","-0.473894","0.000000","6634.50","0.002227","27:48:00","0.003043","4738.33","0.001930","27:48:00","0.003981","1896.17","0.003624","0:00:00","0.000000","4833.54","(1800.96)","-0.271454","-0.271500","1390.48","0.287673","27:24:00","0:24:00","0.009901"
