"Default","Abington","Default","72.65"
"Default","Acton","Default","25.06"
"Default","Acushnet","Default","25.06"
"Default","Adams","Default","67.34"
"Default","Agawam","Default","25.06"
"Default","Alford","Default","25.06"
"Default","Amesbury","Default","0.00"
"Default","Amherst","Default","0.00"
"Default","Andover","Default","0.00"
"Default","Aquinnah","Default","0.00"
"Default","Arlington","Default","0.00"
"Default","Ashburnham","Default","25.06"
"Default","Ashby","Default","22.01"
"Default","Ashfield","Default","20.12"
"Default","Ashland","Default","21.10"
"Default","Athol","Default","0.00"
"Default","Attleboro","Default","0.00"
"Default","Auburn","Default","25.06"
"Default","Avon","Default","22.09"
"Default","Ayer","Default","7.76"
"Default","Barnstable","Default","0.00"
"Default","Barre","Default","25.02"
"Default","Becket","Default","0.00"
"Default","Bedford","Default","25.06"
"Default","Belchertown","Default","25.05"
"Default","Bellingham","Default","12.50"
"Default","Belmont","Default","13.44"
"Default","Berkley","Default","0.00"
"Default","Berlin","Default","0.00"
"Default","Bernardston","Default","25.06"
"Default","Beverly","Default","18.44"
"Default","Billerica","Default","0.00"
"Default","Blackstone","Default","0.00"
"Default","Blandford","Default","25.02"
"Default","Bolton","Default","0.00"
"Default","Boston","Default","25.06"
"Default","Bourne","Default","15.25"
"Default","Boxborough","Default","16.69"
"Default","Boxford","Default","17.36"
"Default","Boylston","Default","0.00"
"Default","Braintree","Default","0.00"
"Default","Brewster","Default","25.06"
"Default","Bridgewater","Default","22.10"
"Default","Brimfield","Default","7.07"
"Default","Brockton","Default","0.00"
"Default","Brookfield","Default","0.00"
"Default","Brookline","Default","0.00"
"Default","Buckland","Default","25.06"
"Default","Burlington","Default","22.12"
"Default","Cambridge","Default","19.72"
"Default","Canton","Default","21.79"
"Default","Carlisle","Default","0.00"
"Default","Carver","Default","0.00"
"Default","Charlemont","Default","25.06"
"Default","Charlton","Default","22.14"
"Default","Chatham","Default","7.14"
"Default","Chelmsford","Default","0.00"
"Default","Chelsea","Default","25.02"
"Default","Cheshire","Default","0.00"
"Default","Chester","Default","25.06"
"Default","Chesterfield","Default","22.19"
"Default","Chicopee","Default","20.43"
"Default","Chilmark","Default","22.60"
"Default","Clarksburg","Default","0.00"
"Default","Clinton","Default","0.00"
"Default","Cohasset","Default","25.06"
"Default","Colrain","Default","22.26"
"Default","Concord","Default","8.34"
"Default","Conway","Default","0.00"
"Default","Cummington","Default","0.00"
"Default","Dalton","Default","0.00"
"Default","Danvers","Default","25.06"
"Default","Dartmouth","Default","22.27"
"Default","Dedham","Default","20.63"
"Default","Deerfield","Default","21.36"
"Default","Dennis","Default","0.00"
"Default","Dighton","Default","0.00"
"Default","Douglas","Default","25.06"
"Default","Dover","Default","22.35"
"Default","Dracut","Default","8.02"
"Default","Dudley","Default","0.00"
"Default","Dunstable","Default","0.00"
"Default","Duxbury","Default","0.00"
"Default","East Bridgewater","Default","25.06"
"Default","East Brookfield","Default","21.36"
"Default","East Longmeadow","Default","25.04"
"Default","Eastham","Default","13.37"
"Default","Easthampton","Default","25.02"
"Default","Easton","Default","0.00"
"Default","Edgartown","Default","25.06"
"Default","Egremont","Default","23.36"
"Default","Erving","Default","10.38"
"Default","Essex","Default","0.00"
"Default","Everett","Default","0.00"
"Default","Fairhaven","Default","0.00"
"Default","Fall River","Default","25.06"
"Default","Falmouth","Default","15.38"
"Default","Fitchburg","Default","20.48"
"Default","Florida","Default","24.58"
"Default","Foxborough","Default","0.00"
"Default","Framingham","Default","0.00"
"Default","Franklin","Default","25.06"
"Default","Freetown","Default","22.35"
"Default","Gardner","Default","7.58"
"Default","Georgetown","Default","0.00"
"Default","Gill","Default","0.00"
"Default","Gloucester","Default","0.00"
