"Abington","2861.27","0.002503","27:48:00","0.003097","2861.27","0.003234","27:48:00","0.004032","0.00","0.000000","0:00:00","0.000000","2861.27","0.00","0.000000","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.090909","6346.00","0.003522","5084.21","0.003276","1261.79","0.005041","5338.42","(1007.58)","-0.158774","0.000000","9207.27","0.003126","27:48:00","0.003097","7945.48","0.003261","27:48:00","0.004032","1261.79","0.002481","0:00:00","0.000000","8199.69","(1007.58)","-0.109433","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.090909"
"Acton","2154.40","0.001885","20:48:00","0.002317","2154.40","0.002435","20:48:00","0.003017","0.00","0.000000","0:00:00","0.000000","2154.40","0.00","0.000000","-0.103000","1040.74","0.123888","20:24:00","0:24:00","0.032258","7210.56","0.004001","5948.77","0.003834","1261.79","0.005041","6246.22","(964.34)","-0.133740","0.000000","9364.96","0.003180","20:48:00","0.002317","8103.17","0.003326","20:48:00","0.003017","1261.79","0.002481","0:00:00","0.000000","8400.62","(964.34)","-0.102973","-0.103000","1040.74","0.123888","20:24:00","0:24:00","0.032258"
"Acushnet","2577.76","0.002255","24:48:00","0.002763","1506.45","0.001703","14:36:00","0.002118","1071.31","0.004149","10:12:00","0.004900","1506.45","(1071.31)","-0.415597","0.000000","1240.98","0.164761","24:24:00","0:24:00","0.000000","5738.62","0.003184","5738.62","0.003698","0.00","0.000000","6025.56","286.94","0.050002","-0.094300","8316.38","0.002824","24:48:00","0.002763","7245.07","0.002973","14:36:00","0.002118","1071.31","0.002107","10:12:00","0.004900","7532.01","(784.37)","-0.094316","-0.094300","1240.98","0.164761","24:24:00","0:24:00","0.000000"
"Adams","3183.64","0.002785","30:48:00","0.003431","2122.43","0.002399","20:36:00","0.002988","1061.21","0.004110","10:12:00","0.004900","2122.43","(1061.21)","-0.333332","-0.240000","1541.03","0.221512","30:24:00","0:24:00","0.024390","5969.66","0.003313","5969.66","0.003847","0.00","0.000000","4834.43","(1135.23)","-0.190167","0.000000","9153.30","0.003108","30:48:00","0.003431","8092.09","0.003321","20:36:00","0.002988","1061.21","0.002087","10:12:00","0.004900","6956.86","(2196.44)","-0.239962","-0.240000","1541.03","0.221512","30:24:00","0:24:00","0.024390"
"Agawam","2313.74","0.002024","22:48:00","0.002540","2313.74","0.002615","22:48:00","0.003307","0.00","0.000000","0:00:00","0.000000","2313.74","0.00","0.000000","0.000000","1140.32","0.162910","22:24:00","0:24:00","0.000000","7634.71","0.004237","4462.81","0.002876","3171.90","0.012673","4685.95","(2948.76)","-0.386231","-0.296400","9948.45","0.003378","22:48:00","0.002540","6776.55","0.002781","22:48:00","0.003307","3171.90","0.006238","0:00:00","0.000000","6999.69","(2948.76)","-0.296404","-0.296400","1140.32","0.162910","22:24:00","0:24:00","0.000000"
"Alford","5031.73","0.004402","49:12:00","0.005481","786.05","0.000888","7:36:00","0.001102","4245.68","0.016443","41:36:00","0.019985","786.05","(4245.68)","-0.843781","-0.489000","2461.05","0.335677","48:06:00","1:06:00","0.014085","9315.83","0.005170","8681.45","0.005595","634.38","0.002535","6545.55","(2770.28)","-0.297373","0.000000","14347.56","0.004872","49:12:00","0.005481","9467.50","0.003886","7:36:00","0.001102","4880.06","0.009597","41:36:00","0.019985","7331.60","(7015.96)","-0.489000","-0.489000","2461.05","0.335677","48:06:00","1:06:00","0.014085"
"Amesbury","7145.73","0.006252","68:12:00","0.007598","5979.37","0.006758","57:00:00","0.008268","1166.36","0.004517","11:12:00","0.005380","2860.89","(4284.84)","-0.599636","0.000000","3413.21","0.233020","67:06:00","1:06:00","0.000000","8668.40","0.004810","8668.40","0.005586","0.00","0.000000","11786.82","3118.42","0.359746","-0.073800","15814.13","0.005370","68:12:00","0.007598","14647.77","0.006012","57:00:00","0.008268","1166.36","0.002294","11:12:00","0.005380","14647.71","(1166.42)","-0.073758","-0.073800","3413.21","0.233020","67:06:00","1:06:00","0.000000"
"Amherst","8492.82","0.007430","82:12:00","0.009158","7874.34","0.008899","76:12:00","0.011053","618.48","0.002395","6:00:00","0.002882","4394.02","(4098.80)","-0.482619","0.000000","4112.70","0.664910","81:06:00","1:06:00","0.000000","8014.98","0.004448","1706.03","0.001099","6308.95","0.025206","1791.33","(6223.65)","-0.776502","-0.625300","16507.80","0.005605","82:12:00","0.009158","9580.37","0.003932","76:12:00","0.011053","6927.43","0.013623","6:00:00","0.002882","6185.35","(10322.45)","-0.625307","-0.625300","4112.70","0.664910","81:06:00","1:06:00","0.000000"
"Andover","9568.32","0.008371","92:12:00","0.010272","8943.76","0.010108","86:12:00","0.012503","624.56","0.002419","6:00:00","0.002882","12958.72","3390.40","0.354336","0.118900","4613.42","0.308423","91:06:00","1:06:00","0.009901","3800.34","0.002109","1904.17","0.001227","1896.17","0.007576","1999.38","(1800.96)","-0.473894","0.000000","13368.66","0.004539","92:12:00","0.010272","10847.93","0.004452","86:12:00","0.012503","2520.73","0.004957","6:00:00","0.002882","14958.10","1589.44","0.118893","0.118900","4613.42","0.308423","91:06:00","1:06:00","0.009901"
"Aquinnah","10155.02","0.008884","100:12:00","0.011163","1363.94","0.001541","13:24:00","0.001944","8791.08","0.034046","86:48:00","0.041699","1363.94","(8791.08)","-0.865688","0.000000","5011.23","0.899556","99:06:00","1:06:00","0.000000","4640.89","0.002575","4006.51","0.002582","634.38","0.002535","4206.84","(434.05)","-0.093527","-0.623500","14795.91","0.005024","100:12:00","0.011163","5370.45","0.002204","13:24:00","0.001944","9425.46","0.018536","86:48:00","0.041699","5570.78","(9225.13)","-0.623492","-0.623500","5011.23","0.899556","99:06:00","1:06:00","0.000000"
