"BA-Absolute-Both","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","549.07","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","1982.55","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2531.62","1040.66","20:24:00","0:24:00"
"BA-Absolute-Exp","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","549.65","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","2103.18","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2652.83","1040.66","20:24:00","0:24:00"
"BA-Absolute-Time","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","1428.44","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","1986.78","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","3415.22","1040.66","20:24:00","0:24:00"
"BA-AdjExpense","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","549.65","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","2207.68","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2757.33","1040.66","20:24:00","0:24:00"
"BA-AdjTask","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","579.95","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","1986.78","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2566.73","1040.66","20:24:00","0:24:00"
"BA-AdjTK-Both","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","579.95","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","1986.78","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2566.73","1040.66","20:24:00","0:24:00"
"BA-AdjTK-Exp","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","549.65","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","2207.68","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2757.33","1040.66","20:24:00","0:24:00"
"BA-AdjTK-Time","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","579.95","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","1986.78","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2566.73","1040.66","20:24:00","0:24:00"
"BA-AdjTot-Both","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","579.95","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","2207.68","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2787.63","1040.66","20:24:00","0:24:00"
"BA-AdjTot-Exp","2146.20","0.018827","20:48:00","0.018837","549.65","0.015368","5:24:00","0.015451","1596.55","0.020409","15:24:00","0.020405","549.65","1040.66","20:24:00","0:24:00","3788.34","0.018852","1892.17","0.017513","1896.17","0.020408","2207.68","5934.54","0.018843","20:48:00","0.018837","2441.82","0.016980","5:24:00","0.015451","3492.72","0.020408","15:24:00","0.020405","2757.33","1040.66","20:24:00","0:24:00"
