"Abington","02/27/2013","1562.75","0.00","0.00","0.00","(126.04)","1330.82","11/04/2013","5338.42","1324.88","1.99","0.00","(2.02)","7506.05","15:24:00","0:00:00","189.17","0.00","0.00","(128.06)","413.72","0.00","0.00","8708.81"
"Acton","02/27/2013","1799.74","0.00","0.00","0.00","(127.04)","272.55","11/04/2013","6246.22","1324.88","2.99","0.00","(2.02)","8713.81","17:24:00","0:00:00","180.78","0.00","0.00","(129.06)","484.08","0.00","0.00","8857.30"
"Acushnet","02/27/2013","947.88","1071.31","0.00","0.00","(128.04)","501.15","11/04/2013","6025.56","0.00","3.99","0.00","(2.02)","7545.54","9:12:00","10:12:00","101.13","0.00","0.00","(130.06)","466.98","0.00","0.00","7916.63"
"Adams","02/27/2013","1154.05","1061.21","0.00","0.00","(129.04)","1137.24","11/04/2013","4228.67","0.00","4.99","0.00","(2.02)","5775.98","11:12:00","10:12:00","114.55","0.00","0.00","(131.06)","323.84","(50.12)","0.00","6782.16"
"Agawam","02/27/2013","1256.62","0.00","0.00","0.00","(130.04)","1047.55","11/04/2013","4685.95","959.40","5.99","0.00","(2.02)","6420.25","12:24:00","0:00:00","108.53","0.00","0.00","(132.06)","363.16","0.00","0.00","7335.74"
"Alford","02/27/2013","344.80","802.62","0.00","0.00","0.00","892.92","11/04/2013","5117.27","666.10","0.00","0.00","0.00","5840.80","3:24:00","5:12:00","36.15","0.00","0.00","0.00","392.70","(50.12)","0.00","6733.72"
"Amesbury","02/27/2013","895.79","39.30","0.00","0.00","0.00","2412.80","11/04/2013","5174.87","0.00","0.00","51.23","(2.02)","6566.24","11:51:00","0:45:00","89.46","(89.43)","0.00","(2.02)","405.02","0.00","0.00","8977.02"
"Amherst","02/27/2013","1364.39","38.56","0.00","0.00","(108.02)","1572.55","11/05/2013","1791.33","1908.26","0.00","0.00","0.00","3377.61","16:51:00","0:45:00","133.18","(88.68)","0.00","(108.02)","138.83","0.00","0.00","4842.14"
"Andover","02/27/2013","2408.54","118.07","0.00","0.00","0.00","3902.59","11/05/2013","1999.38","1990.98","0.00","0.00","0.00","4870.55","18:51:00","0:45:00","256.45","(66.84)","0.00","0.00","154.95","0.00","0.00","8773.14"
"Aquinnah","02/27/2013","424.62","2100.88","0.00","0.00","(25.02)","1025.18","11/05/2013","4206.84","666.10","0.00","0.00","0.00","5008.89","4:12:00","15:24:00","51.40","0.00","0.00","(25.02)","326.03","0.00","0.00","6009.05"
