"Abington","2861.27","0.002540","27:48:00","0.003153","2861.27","0.003268","27:48:00","0.004085","0.00","0.000000","0:00:00","0.000000","2861.27","0.00","0.000000","0.000000","1390.80","0.169616","27:24:00","0:24:00","0.000000","6346.00","0.003538","5084.21","0.003286","1261.79","0.005119","5338.42","(1007.58)","-0.158774","-0.109400","9207.27","0.003153","27:48:00","0.003153","7945.48","0.003280","27:48:00","0.004085","1261.79","0.002536","0:00:00","0.000000","8199.69","(1007.58)","-0.109433","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.000000"
"Acton","2154.40","0.001912","20:48:00","0.002359","2154.40","0.002461","20:48:00","0.003057","0.00","0.000000","0:00:00","0.000000","2154.40","0.00","0.000000","0.000000","1040.74","0.123888","20:24:00","0:24:00","0.000000","7210.56","0.004020","5948.77","0.003845","1261.79","0.005119","6246.22","(964.34)","-0.133740","-0.103000","9364.96","0.003207","20:48:00","0.002359","8103.17","0.003345","20:48:00","0.003057","1261.79","0.002536","0:00:00","0.000000","8400.62","(964.34)","-0.102973","-0.103000","1040.74","0.123888","20:24:00","0:24:00","0.000000"
"Acushnet","2577.76","0.002288","24:48:00","0.002813","1506.45","0.001721","14:36:00","0.002146","1071.31","0.004268","10:12:00","0.005072","1506.45","(1071.31)","-0.415597","0.000000","1240.98","0.164761","24:24:00","0:24:00","0.000000","5738.62","0.003199","5738.62","0.003709","0.00","0.000000","6025.56","286.94","0.050002","-0.094300","8316.38","0.002848","24:48:00","0.002813","7245.07","0.002991","14:36:00","0.002146","1071.31","0.002153","10:12:00","0.005072","7532.01","(784.37)","-0.094316","-0.094300","1240.98","0.164761","24:24:00","0:24:00","0.000000"
"Adams","3183.64","0.002826","30:48:00","0.003494","2122.43","0.002424","20:36:00","0.003027","1061.21","0.004227","10:12:00","0.005072","2122.43","(1061.21)","-0.333332","0.000000","1541.03","0.232471","30:24:00","0:24:00","0.000000","5111.16","0.002850","5111.16","0.003304","0.00","0.000000","4506.49","(604.67)","-0.118304","-0.200800","8294.80","0.002840","30:48:00","0.003494","7233.59","0.002986","20:36:00","0.003027","1061.21","0.002133","10:12:00","0.005072","6628.92","(1665.88)","-0.200834","-0.200800","1541.03","0.232471","30:24:00","0:24:00","0.000000"
"Agawam","2313.74","0.002054","22:48:00","0.002586","2313.74","0.002643","22:48:00","0.003351","0.00","0.000000","0:00:00","0.000000","2313.74","0.00","0.000000","-0.193600","1140.32","0.162910","22:24:00","0:24:00","0.090909","6365.95","0.003549","4462.81","0.002885","1903.14","0.007721","4685.95","(1680.00)","-0.263904","0.000000","8679.69","0.002972","22:48:00","0.002586","6776.55","0.002797","22:48:00","0.003351","1903.14","0.003825","0:00:00","0.000000","6999.69","(1680.00)","-0.193555","-0.193600","1140.32","0.162910","22:24:00","0:24:00","0.090909"
"Alford","2908.89","0.002582","28:24:00","0.003221","786.05","0.000898","7:36:00","0.001117","2122.84","0.008457","20:48:00","0.010343","786.05","(2122.84)","-0.729777","-0.374600","1420.65","0.215498","27:42:00","0:42:00","0.019608","7632.79","0.004255","6998.41","0.004523","634.38","0.002574","5806.35","(1826.44)","-0.239289","0.000000","10541.68","0.003610","28:24:00","0.003221","7784.46","0.003213","7:36:00","0.001117","2757.22","0.005542","20:48:00","0.010343","6592.40","(3949.28)","-0.374635","-0.374600","1420.65","0.215498","27:42:00","0:42:00","0.019608"
"Amesbury","4119.73","0.003657","39:24:00","0.004469","3268.57","0.003733","31:12:00","0.004585","851.16","0.003391","8:12:00","0.004078","1709.33","(2410.40)","-0.585087","0.000000","1971.77","0.193012","38:42:00","0:42:00","0.000000","6567.10","0.003661","6567.10","0.004245","0.00","0.000000","8506.46","1939.36","0.295315","-0.044100","10686.83","0.003660","39:24:00","0.004469","9835.67","0.004060","31:12:00","0.004585","851.16","0.001711","8:12:00","0.004078","10215.79","(471.04)","-0.044077","-0.044100","1971.77","0.193012","38:42:00","0:42:00","0.000000"
"Amherst","5111.78","0.004538","49:24:00","0.005604","4802.54","0.005485","46:24:00","0.006819","309.24","0.001232","3:00:00","0.001492","3062.38","(2049.40)","-0.400917","-0.542200","2471.70","0.509239","48:42:00","0:42:00","0.024390","5491.40","0.003062","1706.03","0.001103","3785.37","0.015356","1791.33","(3700.07)","-0.673794","0.000000","10603.18","0.003631","49:24:00","0.005604","6508.57","0.002687","46:24:00","0.006819","4094.61","0.008230","3:00:00","0.001492","4853.71","(5749.47)","-0.542240","-0.542200","2471.70","0.509239","48:42:00","0:42:00","0.024390"
"Andover","5737.80","0.005093","55:24:00","0.006284","5425.52","0.006197","52:24:00","0.007700","312.28","0.001244","3:00:00","0.001492","7433.00","1695.20","0.295444","-0.011100","2771.94","0.293875","54:42:00","0:42:00","0.019608","3800.34","0.002119","1904.17","0.001231","1896.17","0.007692","1999.38","(1800.96)","-0.473894","0.000000","9538.14","0.003266","55:24:00","0.006284","7329.69","0.003025","52:24:00","0.007700","2208.45","0.004439","3:00:00","0.001492","9432.38","(105.76)","-0.011088","-0.011100","2771.94","0.293875","54:42:00","0:42:00","0.019608"
"Aquinnah","6030.14","0.005353","59:24:00","0.006738","1363.94","0.001558","13:24:00","0.001969","4666.20","0.018588","46:00:00","0.022874","1363.94","(4666.20)","-0.773813","-0.478000","2970.83","0.533288","58:42:00","0:42:00","0.009009","4640.89","0.002587","4006.51","0.002590","634.38","0.002574","4206.84","(434.05)","-0.093527","0.000000","10671.03","0.003654","59:24:00","0.006738","5370.45","0.002217","13:24:00","0.001969","5300.58","0.010654","46:00:00","0.022874","5570.78","(5100.25)","-0.477953","-0.478000","2970.83","0.533288","58:42:00","0:42:00","0.009009"
"Arlington","3474.71","0.003084","33:48:00","0.003834","1871.62","0.002138","18:24:00","0.002704","1603.09","0.006386","15:24:00","0.007658","1871.62","(1603.09)","-0.461359","0.000000","1690.90","0.221451","33:24:00","0:24:00","0.000000","5489.45","0.003061","5489.45","0.003548","0.00","0.000000","5763.92","274.47","0.050000","-0.148200","8964.16","0.003070","33:48:00","0.003834","7361.07","0.003038","18:24:00","0.002704","1603.09","0.003222","15:24:00","0.007658","7635.54","(1328.62)","-0.148215","-0.148200","1690.90","0.221451","33:24:00","0:24:00","0.000000"
"Ashburnham","2875.32","0.002552","27:48:00","0.003153","2875.32","0.003284","27:48:00","0.004085","0.00","0.000000","0:00:00","0.000000","2875.32","0.00","0.000000","0.000000","1390.92","0.169341","27:24:00","0:24:00","0.000000","6346.00","0.003538","5084.21","0.003286","1261.79","0.005119","5338.42","(1007.58)","-0.158774","-0.109300","9221.32","0.003158","27:48:00","0.003153","7959.53","0.003285","27:48:00","0.004085","1261.79","0.002536","0:00:00","0.000000","8213.74","(1007.58)","-0.109266","-0.109300","1390.92","0.169341","27:24:00","0:24:00","0.000000"
"Ashby","2164.72","0.001922","20:48:00","0.002359","2164.72","0.002472","20:48:00","0.003057","0.00","0.000000","0:00:00","0.000000","2164.72","0.00","0.000000","0.000000","1040.83","0.123747","20:24:00","0:24:00","0.000000","7210.56","0.004020","5948.77","0.003845","1261.79","0.005119","6246.22","(964.34)","-0.133740","-0.102900","9375.28","0.003211","20:48:00","0.002359","8113.49","0.003349","20:48:00","0.003057","1261.79","0.002536","0:00:00","0.000000","8410.94","(964.34)","-0.102860","-0.102900","1040.83","0.123747","20:24:00","0:24:00","0.000000"
"Ashfield","2565.88","0.002278","24:48:00","0.002813","1513.85","0.001729","14:36:00","0.002146","1052.03","0.004191","10:12:00","0.005072","1513.85","(1052.03)","-0.410007","-0.092100","1240.83","0.164579","24:24:00","0:24:00","0.009901","5738.62","0.003199","5738.62","0.003709","0.00","0.000000","6025.56","286.94","0.050002","0.000000","8304.50","0.002844","24:48:00","0.002813","7252.47","0.002994","14:36:00","0.002146","1052.03","0.002115","10:12:00","0.005072","7539.41","(765.09)","-0.092130","-0.092100","1240.83","0.164579","24:24:00","0:24:00","0.009901"
"Ashland","3152.22","0.002798","30:48:00","0.003494","2120.49","0.002422","20:36:00","0.003027","1031.73","0.004110","10:12:00","0.005072","2120.49","(1031.73)","-0.327303","-0.110600","1540.67","0.233939","30:24:00","0:24:00","0.016393","4252.66","0.002371","4252.66","0.002749","0.00","0.000000","4465.29","212.63","0.049999","0.000000","7404.88","0.002536","30:48:00","0.003494","6373.15","0.002631","20:36:00","0.003027","1031.73","0.002074","10:12:00","0.005072","6585.78","(819.10)","-0.110616","-0.110600","1540.67","0.233939","30:24:00","0:24:00","0.016393"
"Athol","2346.64","0.002083","22:48:00","0.002586","2346.64","0.002680","22:48:00","0.003351","0.00","0.000000","0:00:00","0.000000","2346.64","0.00","0.000000","0.000000","1140.62","0.162191","22:24:00","0:24:00","0.000000","5097.19","0.002842","4462.81","0.002885","634.38","0.002574","4685.95","(411.24)","-0.080680","-0.055200","7443.83","0.002549","22:48:00","0.002586","6809.45","0.002811","22:48:00","0.003351","634.38","0.001275","0:00:00","0.000000","7032.59","(411.24)","-0.055246","-0.055200","1140.62","0.162191","22:24:00","0:24:00","0.000000"
