"Abington","0.00","0.00","921.63","2364.52","2143.59","5429.74","3286.15"
"Acton","0.00","0.00","0.00","2467.16","2378.60","4845.76","2467.16"
"Acushnet","0.00","0.00","83.96","209.73","2629.81","2923.50","293.69"
"Adams","201.97","0.00","670.73","152.60","407.42","1432.72","1025.30"
"Agawam","0.00","0.00","618.32","0.00","423.47","1041.79","618.32"
"Alford","0.00","0.00","1182.10","398.25","398.25","1978.60","1580.35"
"Amesbury","215.72","0.00","4178.08","2090.05","3042.12","9525.97","6483.85"
"Amherst","264.18","0.00","1573.56","364.36","1521.87","3723.97","2202.10"
"Andover","1439.64","0.00","3970.31","3151.02","1507.36","10068.33","8560.97"
"Aquinnah","0.00","0.00","915.13","1887.08","1668.69","4470.90","2802.21"
"Arlington","1171.03","0.00","0.00","2132.76","1912.10","5215.89","3303.79"
"Ashburnham","29.39","0.00","1256.22","2405.70","2157.77","5849.08","3691.31"
"Ashby","141.34","0.00","140.08","2655.91","2400.65","5337.98","2937.33"
"Ashfield","259.58","0.00","249.44","251.80","2630.87","3391.69","760.82"
"Ashland","588.00","0.00","363.42","460.61","255.84","1667.87","1412.03"
"Athol","364.97","0.00","716.33","0.00","460.62","1541.92","1081.30"
"Attleboro","0.00","0.00","342.71","952.08","0.00","1294.79","1294.79"
"Auburn","714.81","0.00","0.00","1188.68","952.08","2855.57","1903.49"
"Avon","838.77","0.00","795.55","0.00","1188.68","2823.00","1634.32"
"Ayer","923.69","0.00","908.32","1668.69","0.00","3500.70","3500.70"
"Barnstable","0.00","0.00","3106.59","1887.07","1668.69","6662.35","4993.66"
"Barre","0.00","0.00","0.00","2056.14","0.00","2056.14","2056.14"
"Becket","0.00","0.00","543.40","0.00","2157.77","2701.17","543.40"
"Bedford","287.41","0.00","0.00","2655.91","2405.70","5349.02","2943.32"
"Belchertown","0.00","0.00","0.00","141.22","2655.91","2797.13","141.22"
"Bellingham","1513.68","0.00","846.83","485.64","230.80","3076.95","2846.15"
"Belmont","1295.24","0.00","2075.40","0.00","460.61","3831.25","3370.64"
"Berkley","0.00","0.00","1482.69","927.06","0.00","2409.75","2409.75"
"Berlin","888.73","0.00","0.00","1163.67","952.08","3004.48","2052.40"
"Bernardston","652.24","0.00","663.47","0.00","1188.68","2504.39","1315.71"
"Beverly","2087.53","0.00","1946.03","1668.69","26.94","5729.19","5702.25"
"Billerica","0.00","0.00","1827.85","1941.05","1643.65","5412.55","3768.90"
"Blackstone","1463.19","0.00","30.96","2132.74","1912.10","5538.99","3626.89"
"Blandford","0.00","0.00","0.00","2361.90","2157.77","4519.67","2361.90"
"Bolton","281.13","0.00","202.54","2655.91","2405.70","5545.28","3139.58"
"Boston","793.66","0.00","639.17","255.84","2655.91","4344.58","1688.67"
"Bourne","1991.00","0.00","1061.93","485.64","255.84","3794.41","3538.57"
"Boxborough","639.72","0.00","1143.51","0.00","460.60","2243.83","1783.23"
"Boxford","0.00","0.00","851.82","927.05","0.00","1778.87","1778.87"
"Boylston","894.73","0.00","0.00","1163.66","947.03","3005.42","2058.39"
"Braintree","851.86","0.00","803.48","0.00","1188.68","2844.02","1655.34"
"Brewster","982.36","0.00","955.23","1668.69","0.00","3606.28","3606.28"
"Bridgewater","0.00","0.00","934.59","1912.10","1668.69","4515.38","2846.69"
"Brimfield","1249.17","0.00","0.00","2157.77","1887.06","5294.00","3406.94"
"Brockton","0.00","0.00","1351.17","2380.67","2157.77","5889.61","3731.84"
"Brookfield","105.66","0.00","135.95","2630.89","2405.70","5278.20","2872.50"
"Brookline","222.71","0.00","226.72","255.84","0.00","705.27","705.27"
"Buckland","589.30","0.00","369.78","0.00","255.84","1214.92","959.08"
"Burlington","341.09","0.00","0.00","0.00","480.59","821.68","341.09"
"Cambridge","0.00","0.00","340.09","948.04","0.00","1288.13","1288.13"
"Canton","710.47","0.00","0.00","1163.65","952.08","2826.20","1874.12"
"Carlisle","841.87","0.00","838.19","0.00","1163.66","2843.72","1680.06"
"Carver","971.50","0.00","934.19","1668.69","0.00","3574.38","3574.38"
"Charlemont","0.00","0.00","926.80","1912.10","1668.69","4507.59","2838.90"
"Charlton","1240.53","0.00","0.00","2157.77","1912.10","5310.40","3398.30"
"Chatham","0.00","0.00","1341.76","2405.70","2132.73","5880.19","3747.46"
"Chelmsford","94.94","0.00","136.10","2630.88","2405.70","5267.62","2861.92"
"Chelsea","212.13","0.00","252.01","230.82","2650.86","3345.82","694.96"
"Cheshire","579.07","0.00","345.17","481.60","255.84","1661.68","1405.84"
"Chester","330.57","0.00","720.86","0.00","485.64","1537.07","1051.43"
"Chesterfield","0.00","0.00","331.37","952.08","0.00","1283.45","1283.45"
"Chicopee","684.64","0.00","0.00","1188.68","927.04","2800.36","1873.32"
"Chilmark","784.10","0.00","816.95","0.00","1163.65","2764.70","1601.05"
"Clarksburg","909.03","0.00","898.52","1643.67","0.00","3451.22","3451.22"
"Clinton","0.00","0.00","822.13","1912.10","1668.69","4402.92","2734.23"
"Cohasset","1115.40","0.00","0.00","2157.77","1979.09","5252.26","3273.17"
"Colrain","0.00","0.00","1229.88","2473.69","2152.72","5856.29","3703.57"
"Concord","86.22","0.00","209.01","2651.87","2380.66","5327.76","2947.10"
"Conway","204.40","0.00","316.29","230.81","2655.91","3407.41","751.50"
"Cummington","532.65","0.00","364.25","460.62","255.84","1613.36","1357.52"
"Dalton","308.72","0.00","693.02","0.00","485.64","1487.38","1001.74"
"Danvers","0.00","0.00","313.49","952.08","0.00","1265.57","1265.57"
"Dartmouth","659.40","0.00","0.00","0.00","952.08","1611.48","659.40"
"Dedham","783.31","0.00","0.00","0.00","1163.64","1946.95","783.31"
"Deerfield","0.00","0.00","732.86","1643.66","0.00","2376.52","2376.52"
"Dennis","0.00","0.00","908.55","1887.08","1663.64","4459.27","2795.63"
"Dighton","1143.46","0.00","0.00","2128.72","1912.10","5184.28","3272.18"
"Douglas","0.00","0.00","1228.81","2405.70","2157.77","5792.28","3634.51"
"Dover","77.95","0.00","134.11","2655.91","2405.70","5273.67","2867.97"
"Dracut","181.97","0.00","252.06","255.84","2630.87","3320.74","689.87"
"Dudley","903.31","0.00","559.67","460.61","255.84","2179.43","1923.59"
"Dunstable","726.79","0.00","1298.05","0.00","460.62","2485.46","2024.84"
"Duxbury","0.00","0.00","1064.58","952.08","0.00","2016.66","2016.66"
