"Default","Abington","Default","25.09"
"Default","Acton","Default","25.09"
"Default","Acushnet","Default","91.59"
"Default","Adams","Default","25.09"
"Default","Agawam","Default","25.09"
"Default","Alford","Default","0.00"
"Default","Amesbury","Default","0.00"
"Default","Amherst","Default","0.00"
"Default","Andover","Default","25.09"
"Default","Aquinnah","Default","23.02"
"Default","Arlington","Default","0.00"
"Default","Ashburnham","Default","0.00"
"Default","Ashby","Default","0.00"
"Default","Ashfield","Default","0.00"
"Default","Ashland","Default","25.09"
"Default","Athol","Default","0.00"
"Default","Attleboro","Default","0.00"
"Default","Auburn","Default","0.00"
"Default","Avon","Default","0.00"
"Default","Ayer","Default","0.00"
"Default","Barnstable","Default","25.09"
"Default","Barre","Default","0.00"
"Default","Becket","Default","11.11"
"Default","Bedford","Default","0.00"
"Default","Belchertown","Default","0.00"
"Default","Bellingham","Default","0.00"
"Default","Belmont","Default","25.09"
"Default","Berkley","Default","0.00"
"Default","Berlin","Default","10.87"
"Default","Bernardston","Default","0.00"
"Default","Beverly","Default","0.00"
"Default","Billerica","Default","0.00"
"Default","Blackstone","Default","25.09"
"Default","Blandford","Default","50.10"
"Default","Bolton","Default","0.00"
"Default","Boston","Default","0.00"
"Default","Bourne","Default","0.00"
"Default","Boxborough","Default","0.00"
"Default","Boxford","Default","25.09"
"Default","Boylston","Default","15.73"
"Default","Braintree","Default","14.25"
"Default","Brewster","Default","0.00"
"Default","Bridgewater","Default","0.00"
"Default","Brimfield","Default","0.00"
"Default","Brockton","Default","25.09"
"Default","Brookfield","Default","17.14"
"Default","Brookline","Default","0.00"
"Default","Buckland","Default","0.00"
"Default","Burlington","Default","0.00"
"Default","Cambridge","Default","0.00"
"Default","Canton","Default","44.29"
"Default","Carlisle","Default","15.80"
"Default","Carver","Default","5.61"
"Default","Charlemont","Default","15.27"
"Default","Charlton","Default","0.00"
"Default","Chatham","Default","0.00"
"Default","Chelmsford","Default","25.09"
"Default","Chelsea","Default","15.77"
"Default","Cheshire","Default","12.17"
"Default","Chester","Default","0.00"
"Default","Chesterfield","Default","13.70"
"Default","Chicopee","Default","0.00"
"Default","Chilmark","Default","25.09"
"Default","Clarksburg","Default","20.21"
"Default","Clinton","Default","0.91"
"Default","Cohasset","Default","0.00"
"Default","Colrain","Default","0.00"
"Default","Concord","Default","0.00"
"Default","Conway","Default","25.09"
"Default","Cummington","Default","23.29"
"Default","Dalton","Default","13.95"
"Default","Danvers","Default","0.00"
"Default","Dartmouth","Default","0.00"
"Default","Dedham","Default","16.17"
"Default","Deerfield","Default","25.09"
"Default","Dennis","Default","11.36"
"Default","Dighton","Default","0.00"
"Default","Douglas","Default","0.00"
"Default","Dover","Default","0.00"
"Default","Dracut","Default","0.00"
"Default","Dudley","Default","25.09"
"Default","Dunstable","Default","21.63"
"Default","Duxbury","Default","0.00"
"Default","East Bridgewater","Default","0.00"
"Default","East Brookfield","Default","0.00"
"Default","East Longmeadow","Default","0.00"
"Default","Eastham","Default","25.09"
"Default","Easthampton","Default","15.84"
"Default","Easton","Default","0.00"
"Default","Edgartown","Default","0.00"
"Default","Egremont","Default","18.35"
"Default","Erving","Default","0.00"
"Default","Essex","Default","25.09"
"Default","Everett","Default","25.08"
"Default","Fairhaven","Default","0.00"
"Default","Fall River","Default","0.00"
"Default","Falmouth","Default","0.00"
"Default","Fitchburg","Default","0.00"
"Default","Florida","Default","25.09"
