"Abington","2861.27","0.002494","27:48:00","0.003083","2861.27","0.003225","27:48:00","0.004019","0.00","0.000000","0:00:00","0.000000","2861.27","0.00","0.000000","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.010989","6346.00","0.003497","5084.21","0.003262","1261.79","0.004929","5338.42","(1007.58)","-0.158774","0.000000","9207.27","0.003109","27:48:00","0.003083","7945.48","0.003248","27:48:00","0.004019","1261.79","0.002445","0:00:00","0.000000","8199.69","(1007.58)","-0.109433","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.010989"
"Acton","2154.40","0.001878","20:48:00","0.002307","2154.40","0.002428","20:48:00","0.003007","0.00","0.000000","0:00:00","0.000000","2154.40","0.00","0.000000","-0.103000","1040.74","0.123888","20:24:00","0:24:00","0.009901","7210.56","0.003973","5948.77","0.003816","1261.79","0.004929","6246.22","(964.34)","-0.133740","0.000000","9364.96","0.003162","20:48:00","0.002307","8103.17","0.003313","20:48:00","0.003007","1261.79","0.002445","0:00:00","0.000000","8400.62","(964.34)","-0.102973","-0.103000","1040.74","0.123888","20:24:00","0:24:00","0.009901"
"Acushnet","2577.76","0.002247","24:48:00","0.002751","1506.45","0.001698","14:36:00","0.002111","1071.31","0.004120","10:12:00","0.004859","1506.45","(1071.31)","-0.415597","0.000000","1240.98","0.164761","24:24:00","0:24:00","0.000000","5738.62","0.003162","5738.62","0.003682","0.00","0.000000","6025.56","286.94","0.050002","-0.094300","8316.38","0.002808","24:48:00","0.002751","7245.07","0.002962","14:36:00","0.002111","1071.31","0.002076","10:12:00","0.004859","7532.01","(784.37)","-0.094316","-0.094300","1240.98","0.164761","24:24:00","0:24:00","0.000000"
"Adams","3183.64","0.002775","30:48:00","0.003416","2122.43","0.002392","20:36:00","0.002978","1061.21","0.004081","10:12:00","0.004859","2122.43","(1061.21)","-0.333332","-0.286600","1541.03","0.206884","30:24:00","0:24:00","0.090909","7257.41","0.003999","7257.41","0.004656","0.00","0.000000","5326.34","(1931.07)","-0.266083","0.000000","10441.05","0.003525","30:48:00","0.003416","9379.84","0.003835","20:36:00","0.002978","1061.21","0.002057","10:12:00","0.004859","7448.77","(2992.28)","-0.286588","-0.286600","1541.03","0.206884","30:24:00","0:24:00","0.090909"
"Agawam","2313.74","0.002017","22:48:00","0.002529","2313.74","0.002608","22:48:00","0.003296","0.00","0.000000","0:00:00","0.000000","2313.74","0.00","0.000000","0.000000","1140.32","0.162910","22:24:00","0:24:00","0.000000","9537.85","0.005256","4462.81","0.002863","5075.04","0.019826","4685.95","(4851.90)","-0.508700","-0.409400","11851.59","0.004001","22:48:00","0.002529","6776.55","0.002771","22:48:00","0.003296","5075.04","0.009836","0:00:00","0.000000","6999.69","(4851.90)","-0.409388","-0.409400","1140.32","0.162910","22:24:00","0:24:00","0.000000"
"Alford","5562.44","0.004849","54:24:00","0.006034","786.05","0.000886","7:36:00","0.001099","4776.39","0.018370","46:48:00","0.022294","786.05","(4776.39)","-0.858686","0.000000","2721.15","0.322396","53:12:00","1:12:00","0.000000","11840.39","0.006525","11206.01","0.007189","634.38","0.002478","7654.35","(4186.04)","-0.353539","-0.515000","17402.83","0.005876","54:24:00","0.006034","11992.06","0.004903","7:36:00","0.001099","5410.77","0.010486","46:48:00","0.022294","8440.40","(8962.43)","-0.514998","-0.515000","2721.15","0.322396","53:12:00","1:12:00","0.000000"
"Amesbury","7902.23","0.006889","75:24:00","0.008363","6657.07","0.007504","63:27:00","0.009174","1245.16","0.004789","11:57:00","0.005693","3148.78","(4753.45)","-0.601533","0.000000","3773.57","0.190045","74:12:00","1:12:00","0.000000","11820.35","0.006514","11820.35","0.007583","0.00","0.000000","16707.36","4887.01","0.413440","0.006800","19722.58","0.006659","75:24:00","0.008363","18477.42","0.007554","63:27:00","0.009174","1245.16","0.002413","11:57:00","0.005693","19856.14","133.56","0.006772","0.006800","3773.57","0.190045","74:12:00","1:12:00","0.000000"
"Amherst","9338.08","0.008140","90:24:00","0.010027","8642.29","0.009742","83:39:00","0.012094","695.79","0.002676","6:45:00","0.003215","4726.93","(4611.15)","-0.493801","-0.691600","4522.95","0.693889","89:12:00","1:12:00","0.016393","11800.35","0.006503","1706.03","0.001094","10094.32","0.039434","1791.33","(10009.02)","-0.848197","0.000000","21138.43","0.007137","90:24:00","0.010027","10348.32","0.004231","83:39:00","0.012094","10790.11","0.020911","6:45:00","0.003215","6518.26","(14620.17)","-0.691639","-0.691600","4522.95","0.693889","89:12:00","1:12:00","0.016393"
"Andover","10525.95","0.009176","101:24:00","0.011247","9823.32","0.011073","94:39:00","0.013685","702.63","0.002702","6:45:00","0.003215","14340.15","3814.20","0.362362","0.140500","5073.79","0.310522","100:12:00","1:12:00","0.009901","3800.34","0.002094","1904.17","0.001222","1896.17","0.007407","1999.38","(1800.96)","-0.473894","0.000000","14326.29","0.004837","101:24:00","0.011247","11727.49","0.004795","94:39:00","0.013685","2598.80","0.005037","6:45:00","0.003215","16339.53","2013.24","0.140528","0.140500","5073.79","0.310522","100:12:00","1:12:00","0.009901"
"Aquinnah","11186.24","0.009751","110:24:00","0.012245","1363.94","0.001537","13:24:00","0.001937","9822.30","0.037777","97:00:00","0.046207","1363.94","(9822.30)","-0.878070","0.000000","5521.33","0.991123","109:12:00","1:12:00","0.000000","4640.89","0.002557","4006.51","0.002570","634.38","0.002478","4206.84","(434.05)","-0.093527","-0.648000","15827.13","0.005344","110:24:00","0.012245","5370.45","0.002196","13:24:00","0.001937","10456.68","0.020265","97:00:00","0.046207","5570.78","(10256.35)","-0.648023","-0.648000","5521.33","0.991123","109:12:00","1:12:00","0.000000"
