"Default","Abington","Default","121.99"
"Default","Acton","Default","67.92"
"Default","Acushnet","Default","69.00"
"Default","Adams","Default","111.42"
"Default","Agawam","Default","56.70"
"Default","Alford","Default","1.31"
"Default","Amesbury","Default","0.00"
"Default","Amherst","Default","0.00"
"Default","Andover","Default","0.00"
"Default","Aquinnah","Default","25.08"
"Default","Arlington","Default","19.25"
"Default","Ashburnham","Default","0.00"
"Default","Ashby","Default","0.00"
"Default","Ashfield","Default","16.15"
"Default","Ashland","Default","0.00"
"Default","Athol","Default","25.08"
"Default","Attleboro","Default","10.60"
"Default","Auburn","Default","0.00"
"Default","Avon","Default","0.00"
"Default","Ayer","Default","0.00"
"Default","Barnstable","Default","0.00"
"Default","Barre","Default","25.08"
"Default","Becket","Default","18.09"
"Default","Bedford","Default","3.54"
"Default","Belchertown","Default","0.00"
"Default","Bellingham","Default","0.00"
"Default","Belmont","Default","0.00"
"Default","Berkley","Default","25.08"
"Default","Berlin","Default","17.97"
"Default","Bernardston","Default","0.00"
"Default","Beverly","Default","5.43"
"Default","Billerica","Default","0.00"
"Default","Blackstone","Default","0.00"
"Default","Blandford","Default","50.10"
"Default","Bolton","Default","8.14"
"Default","Boston","Default","0.00"
"Default","Bourne","Default","0.00"
"Default","Boxborough","Default","0.00"
"Default","Boxford","Default","0.00"
"Default","Boylston","Default","25.08"
"Default","Braintree","Default","19.66"
"Default","Brewster","Default","0.00"
"Default","Bridgewater","Default","0.00"
"Default","Brimfield","Default","0.00"
"Default","Brockton","Default","0.00"
"Default","Brookfield","Default","25.08"
"Default","Brookline","Default","9.85"
"Default","Buckland","Default","0.00"
"Default","Burlington","Default","0.00"
"Default","Cambridge","Default","0.00"
"Default","Canton","Default","20.07"
"Default","Carlisle","Default","25.08"
"Default","Carver","Default","15.34"
"Default","Charlemont","Default","18.57"
"Default","Charlton","Default","0.00"
"Default","Chatham","Default","0.00"
"Default","Chelmsford","Default","0.00"
"Default","Chelsea","Default","25.08"
"Default","Cheshire","Default","18.62"
"Default","Chester","Default","0.00"
"Default","Chesterfield","Default","16.56"
"Default","Chicopee","Default","0.00"
"Default","Chilmark","Default","0.00"
"Default","Clarksburg","Default","25.08"
"Default","Clinton","Default","12.99"
"Default","Cohasset","Default","0.00"
"Default","Colrain","Default","0.00"
"Default","Concord","Default","0.00"
"Default","Conway","Default","0.00"
"Default","Cummington","Default","25.08"
"Default","Dalton","Default","19.51"
"Default","Danvers","Default","0.00"
"Default","Dartmouth","Default","0.00"
"Default","Dedham","Default","17.67"
"Default","Deerfield","Default","0.00"
"Default","Dennis","Default","25.08"
"Default","Dighton","Default","10.86"
"Default","Douglas","Default","0.00"
"Default","Dover","Default","0.00"
"Default","Dracut","Default","0.00"
"Default","Dudley","Default","0.00"
"Default","Dunstable","Default","25.08"
"Default","Duxbury","Default","4.37"
"Default","East Bridgewater","Default","0.00"
"Default","East Brookfield","Default","0.00"
"Default","East Longmeadow","Default","0.00"
"Default","Eastham","Default","0.00"
"Default","Easthampton","Default","25.08"
"Default","Easton","Default","9.64"
"Default","Edgartown","Default","0.00"
"Default","Egremont","Default","20.04"
"Default","Erving","Default","0.00"
"Default","Essex","Default","0.00"
"Default","Everett","Default","25.08"
"Default","Fairhaven","Default","0.00"
"Default","Fall River","Default","0.00"
"Default","Falmouth","Default","0.00"
"Default","Fitchburg","Default","0.00"
"Default","Florida","Default","0.00"
"Default","Foxborough","Default","25.08"
"Default","Framingham","Default","19.92"
"Default","Franklin","Default","0.00"
"Default","Freetown","Default","0.00"
"Default","Gardner","Default","0.00"
"Default","Georgetown","Default","0.00"
"Default","Gill","Default","25.08"
"Default","Gloucester","Default","10.11"
"Default","Goshen","Default","0.00"
"Default","Gosnold","Default","0.00"
"Default","Grafton","Default","0.00"
"Default","Granby","Default","19.77"
"Default","Granville","Default","25.08"
"Default","Great Barrington","Default","15.86"
"Default","Greenfield","Default","19.57"
"Default","Groton","Default","0.00"
"Default","Groveland","Default","0.00"
"Default","Hadley","Default","0.00"
"Default","Halifax","Default","25.08"
"Default","Hamilton","Default","19.16"
"Default","Hampden","Default","0.00"
"Default","Hancock","Default","17.36"
"Default","Hanover","Default","0.00"
"Default","Hanson","Default","0.00"
"Default","Hardwick","Default","25.08"
"Default","Harvard","Default","13.27"
