"Abington","2861.27","0.002485","27:48:00","0.003070","2861.27","0.003217","27:48:00","0.004006","0.00","0.000000","0:00:00","0.000000","2861.27","0.00","0.000000","0.000000","1390.80","0.169616","27:24:00","0:24:00","0.000000","6346.00","0.003489","5084.21","0.003257","1261.79","0.004893","5338.42","(1007.58)","-0.158774","-0.109400","9207.27","0.003100","27:48:00","0.003070","7945.48","0.003242","27:48:00","0.004006","1261.79","0.002428","0:00:00","0.000000","8199.69","(1007.58)","-0.109433","-0.109400","1390.80","0.169616","27:24:00","0:24:00","0.000000"
"Acton","2154.40","0.001871","20:48:00","0.002297","2154.40","0.002422","20:48:00","0.002998","0.00","0.000000","0:00:00","0.000000","2154.40","0.00","0.000000","0.000000","1040.74","0.123888","20:24:00","0:24:00","0.000000","7210.56","0.003964","5948.77","0.003811","1261.79","0.004893","6246.22","(964.34)","-0.133740","-0.103000","9364.96","0.003153","20:48:00","0.002297","8103.17","0.003307","20:48:00","0.002998","1261.79","0.002428","0:00:00","0.000000","8400.62","(964.34)","-0.102973","-0.103000","1040.74","0.123888","20:24:00","0:24:00","0.000000"
"Acushnet","2577.76","0.002239","24:48:00","0.002739","1506.45","0.001694","14:36:00","0.002104","1071.31","0.004092","10:12:00","0.004818","1506.45","(1071.31)","-0.415597","-0.094300","1240.98","0.164761","24:24:00","0:24:00","0.016393","5738.62","0.003155","5738.62","0.003676","0.00","0.000000","6025.56","286.94","0.050002","0.000000","8316.38","0.002800","24:48:00","0.002739","7245.07","0.002957","14:36:00","0.002104","1071.31","0.002061","10:12:00","0.004818","7532.01","(784.37)","-0.094316","-0.094300","1240.98","0.164761","24:24:00","0:24:00","0.016393"
"Adams","3183.64","0.002765","30:48:00","0.003401","2122.43","0.002386","20:36:00","0.002969","1061.21","0.004053","10:12:00","0.004818","2122.43","(1061.21)","-0.333332","0.000000","1541.03","0.202428","30:24:00","0:24:00","0.000000","7686.66","0.004226","7686.66","0.004924","0.00","0.000000","5490.31","(2196.35)","-0.285735","-0.299700","10870.30","0.003660","30:48:00","0.003401","9809.09","0.004003","20:36:00","0.002969","1061.21","0.002042","10:12:00","0.004818","7612.74","(3257.56)","-0.299675","-0.299700","1541.03","0.202428","30:24:00","0:24:00","0.000000"
"Agawam","2313.74","0.002010","22:48:00","0.002518","2313.74","0.002601","22:48:00","0.003286","0.00","0.000000","0:00:00","0.000000","2313.74","0.00","0.000000","-0.439400","1140.32","0.162910","22:24:00","0:24:00","0.019608","10172.23","0.005592","4462.81","0.002859","5709.42","0.022140","4685.95","(5486.28)","-0.539339","0.000000","12485.97","0.004204","22:48:00","0.002518","6776.55","0.002765","22:48:00","0.003286","5709.42","0.010986","0:00:00","0.000000","6999.69","(5486.28)","-0.439396","-0.439400","1140.32","0.162910","22:24:00","0:24:00","0.019608"
"Alford","6093.15","0.005292","59:36:00","0.006581","786.05","0.000884","7:36:00","0.001095","5307.10","0.020271","52:00:00","0.024564","786.05","(5307.10)","-0.870994","0.000000","2981.25","0.338394","58:18:00","1:18:00","0.000000","12681.91","0.006972","12047.53","0.007718","634.38","0.002460","8023.95","(4657.96)","-0.367292","-0.530800","18775.06","0.006321","59:36:00","0.006581","12833.58","0.005237","7:36:00","0.001095","5941.48","0.011433","52:00:00","0.024564","8810.00","(9965.06)","-0.530760","-0.530800","2981.25","0.338394","58:18:00","1:18:00","0.000000"
"Amesbury","8658.73","0.007521","82:36:00","0.009121","7334.77","0.008246","69:54:00","0.010074","1323.96","0.005057","12:42:00","0.005999","3436.67","(5222.06)","-0.603098","0.000000","4133.93","0.189767","81:18:00","1:18:00","0.000000","12871.00","0.007076","12871.00","0.008245","0.00","0.000000","18347.54","5476.54","0.425495","0.011800","21529.73","0.007249","82:36:00","0.009121","20205.77","0.008245","69:54:00","0.010074","1323.96","0.002548","12:42:00","0.005999","21784.21","254.48","0.011820","0.011800","4133.93","0.189767","81:18:00","1:18:00","0.000000"
"Amherst","10183.34","0.008845","98:36:00","0.010888","9410.24","0.010580","91:06:00","0.013129","773.10","0.002953","7:30:00","0.003543","5059.84","(5123.50)","-0.503126","0.000000","4933.20","0.720052","97:18:00","1:18:00","0.000000","13062.14","0.007181","1706.03","0.001093","11356.11","0.044037","1791.33","(11270.81)","-0.862861","-0.705300","23245.48","0.007826","98:36:00","0.010888","11116.27","0.004536","91:06:00","0.013129","12129.21","0.023340","7:30:00","0.003543","6851.17","(16394.31)","-0.705269","-0.705300","4933.20","0.720052","97:18:00","1:18:00","0.000000"
"Andover","11483.58","0.009975","110:36:00","0.012213","10702.88","0.012033","103:06:00","0.014858","780.70","0.002982","7:30:00","0.003543","15721.58","4238.00","0.369049","0.159500","5534.16","0.312295","109:18:00","1:18:00","0.009901","3800.34","0.002089","1904.17","0.001220","1896.17","0.007353","1999.38","(1800.96)","-0.473894","0.000000","15283.92","0.005146","110:36:00","0.012213","12607.05","0.005145","103:06:00","0.014858","2676.87","0.005151","7:30:00","0.003543","17720.96","2437.04","0.159451","0.159500","5534.16","0.312295","109:18:00","1:18:00","0.009901"
"Aquinnah","12217.46","0.010612","120:36:00","0.013317","1363.94","0.001533","13:24:00","0.001931","10853.52","0.041457","107:12:00","0.050640","1363.94","(10853.52)","-0.888361","-0.669600","6031.43","1.082690","119:18:00","1:18:00","0.009009","4640.89","0.002551","4006.51","0.002567","634.38","0.002460","4206.84","(434.05)","-0.093527","0.000000","16858.35","0.005676","120:36:00","0.013317","5370.45","0.002192","13:24:00","0.001931","11487.90","0.022106","107:12:00","0.050640","5570.78","(11287.57)","-0.669554","-0.669600","6031.43","1.082690","119:18:00","1:18:00","0.009009"
