"Abington","2982.94","2143.59","922.48","0.00","813.89","6862.90","6049.01"
"Acton","2162.33","2389.16","1007.63","0.00","916.75","6475.87","5559.12"
"Acushnet","0.00","2594.51","0.00","0.00","1015.93","3610.44","2594.51"
"Adams","724.28","412.11","1425.31","160.92","160.52","2883.14","2722.62"
"Agawam","304.68","433.60","108.05","0.00","1192.87","2039.20","846.33"
"Alford","1589.25","404.78","655.89","384.08","548.42","3582.42","3034.00"
"Amesbury","6406.06","3068.89","2469.32","2139.58","2401.29","16485.14","14083.85"
"Amherst","2109.05","1530.98","1075.20","378.05","734.80","5828.08","5093.28"
"Andover","8496.03","1542.72","2035.84","1556.98","2288.73","15920.30","13631.57"
"Aquinnah","2810.50","1680.69","19.07","18.54","487.17","5015.97","4528.80"
"Arlington","3319.59","1925.74","840.57","17.94","0.85","6104.69","6103.84"
"Ashburnham","3590.66","2172.99","919.96","2.87","843.28","7529.76","6686.48"
"Ashby","2827.62","2412.74","1089.72","26.48","981.53","7338.09","6356.56"
"Ashfield","651.99","2634.02","14.44","13.56","1055.09","4369.10","3314.01"
"Ashland","1423.69","262.16","1289.83","12.23","12.69","3000.60","2987.91"
"Athol","1083.34","474.77","139.32","6.98","1252.43","2956.84","1704.41"
"Attleboro","1180.43","5.33","256.30","6.41","123.06","1571.53","1448.47"
"Auburn","1794.78","959.94","389.52","0.00","256.18","3400.42","3144.24"
"Avon","1532.07","1195.47","687.04","14.03","365.25","3793.86","3428.61"
"Ayer","3520.96","0.00","475.80","9.36","17.01","4023.13","4006.12"
"Barnstable","5019.75","1689.32","22.43","27.66","1476.31","8235.47","6759.16"
"Barre","1939.51","3.42","8.77","42.26","8.99","2002.95","1993.96"
"Becket","425.05","2160.02","11.50","471.09","391.79","3459.45","3067.66"
"Bedford","2822.84","2417.81","22.78","1701.76","1529.31","8494.50","6965.19"
"Belchertown","141.30","2657.00","0.00","0.00","62.29","2860.59","2798.30"
"Bellingham","2873.29","242.61","13.23","2976.26","25.93","6131.32","6105.39"
"Belmont","3255.06","496.86","16.47","406.06","3810.98","7985.43","4174.45"
"Berkley","2293.66","9.95","10.33","870.99","504.05","3688.98","3184.93"
"Berlin","1934.29","960.56","12.84","493.43","312.83","3713.95","3401.12"
"Bernardston","1330.75","1194.68","35.65","557.36","306.27","3424.71","3118.44"
"Beverly","3512.12","41.37","0.00","646.34","956.45","5156.28","4199.83"
"Billerica","3619.93","1659.07","22.98","22.33","892.81","6217.12","5324.31"
"Blackstone","3512.63","1927.08","23.67","1090.33","27.83","6581.54","6553.71"
"Blandford","2227.84","2167.48","19.23","72.32","68.61","4555.48","4486.87"
"Bolton","3146.38","2419.19","23.63","1767.20","1560.77","8917.17","7356.40"
"Boston","1705.35","2662.92","18.55","0.00","2664.51","7051.33","4386.82"
"Bourne","3435.84","270.52","0.00","3806.26","24.41","7537.03","7512.62"
"Boxborough","1662.91","468.00","9.64","219.93","2083.98","4444.46","2360.48"
"Boxford","1646.69","7.34","1.55","550.28","311.87","2517.73","2205.86"
"Boylston","2071.18","956.12","12.86","472.39","331.10","3843.65","3512.55"
"Braintree","1674.16","1195.56","12.19","722.54","344.94","3949.39","3604.45"
"Brewster","3485.24","14.91","15.47","461.76","724.80","4702.18","3977.38"
"Bridgewater","2711.17","1680.42","0.00","12.85","488.86","4893.30","4404.44"
"Brimfield","3278.34","1901.12","22.61","885.36","25.85","6113.28","6087.43"
"Brockton","3744.52","2173.75","25.13","983.64","29.42","6956.46","6927.04"
"Brookfield","2876.72","2417.52","22.48","21.85","1030.24","6368.81","5338.57"
"Brookline","563.98","2.92","3.03","0.00","1083.19","1653.12","569.93"
"Buckland","821.93","259.83","0.00","1348.89","10.32","2440.97","2430.65"
"Burlington","196.26","482.01","0.00","112.34","1364.16","2154.77","790.61"
"Cambridge","1292.09","0.00","0.00","243.50","142.52","1678.11","1535.59"
"Canton","1884.81","959.83","12.08","381.63","265.59","3503.94","3238.35"
"Carlisle","1532.20","1184.77","12.18","730.12","370.42","3829.69","3459.27"
"Carver","3441.55","14.77","15.33","485.51","699.78","4656.94","3957.16"
"Charlemont","2692.33","1680.39","19.22","0.00","482.30","4874.24","4391.94"
"Charlton","3415.58","1926.77","0.00","884.46","18.36","6245.17","6226.81"
"Chatham","3760.15","2148.18","25.09","977.60","860.31","7771.33","6911.02"
"Chelmsford","2708.40","2417.48","16.37","1164.30","1044.33","7350.88","6306.55"
"Chelsea","542.22","2653.74","14.24","13.84","1116.98","4341.02","3224.04"
"Cheshire","1256.74","261.66","7.12","1377.37","0.00","2902.89","2902.89"
"Chester","1063.34","490.67","6.60","112.54","1369.35","3042.50","1673.15"
"Chesterfield","1287.43","5.29","0.00","234.80","143.72","1671.24","1527.52"
"Chicopee","1721.04","934.78","11.97","377.61","272.63","3318.03","3045.40"
"Chilmark","1445.01","1180.24","11.84","723.20","433.04","3793.33","3360.29"
"Clarksburg","3305.66","14.26","14.80","544.37","702.49","4581.58","3879.09"
"Clinton","2742.21","1680.64","84.77","11.45","450.81","4969.88","4519.07"
"Cohasset","3289.04","1992.61","16.37","812.42","25.95","6136.39","6110.44"
"Colrain","3547.41","2167.99","0.00","924.72","842.94","7483.06","6640.12"
"Concord","2782.24","2392.78","22.69","1113.53","980.80","7292.04","6311.24"
"Conway","587.55","2659.02","14.50","13.40","1054.35","4328.82","3274.47"
"Cummington","1369.15","262.17","6.93","1288.79","12.43","2939.47","2927.04"
"Dalton","1013.28","489.80","6.38","6.20","1225.91","2741.57","1515.66"
"Danvers","1095.98","5.21","5.41","230.85","147.83","1485.28","1337.45"
"Dartmouth","495.23","954.83","0.00","365.66","253.99","2069.71","1815.72"
"Dedham","618.95","1166.90","8.32","699.99","369.18","2863.34","2494.16"
"Deerfield","2383.86","10.52","4.11","487.13","687.08","3572.70","2885.62"
"Dennis","2804.40","1675.16","19.02","18.49","500.19","5017.26","4517.07"
"Dighton","3110.63","1925.61","22.14","814.54","0.62","5873.54","5872.92"
"Douglas","3466.97","2172.75","24.71","928.84","827.40","7420.67","6593.27"
"Dover","2690.96","2417.49","0.00","1092.59","994.89","7195.93","6201.04"
"Dracut","696.39","2634.47","14.14","13.75","1026.23","4384.98","3358.75"
"Dudley","1941.53","263.82","9.37","1943.23","17.66","4175.61","4157.95"
"Dunstable","1846.62","486.06","10.68","259.61","2415.88","5018.85","2602.97"
"Duxbury","1842.19","8.32","8.64","666.56","351.73","2877.44","2525.71"
"East.Bridgewater","2949.73","785.14","0.00","660.20","360.87","4755.94","4395.07"
"East.Brookfield","2273.87","985.86","0.00","897.89","469.22","4626.84","4157.62"
"East.Longmeadow","1373.08","0.00","0.00","0.00","0.00","1373.08","1373.08"
"Eastham","4840.26","1689.35","28.52","27.72","1537.32","8123.17","6585.85"
"Easthampton","1906.96","1920.71","17.05","117.99","16.83","3979.54","3962.71"
"Easton","5919.55","2182.87","35.21","2602.11","2275.22","13014.96","10739.74"
