"Abington","05/27/2013","1562.75","0.00","0.00","0.00","0.00","5280.72","11/04/2013","1103.18","1324.88","0.00","0.00","0.00","2775.33","15:24:00","0:00:00","62.51","0.00","0.00","0.00","46.89","0.00","0.00","8056.05"
"Acton","05/27/2013","1799.74","0.00","0.00","0.00","0.00","4770.79","11/04/2013","1548.67","1324.88","0.00","0.00","0.00","3486.22","17:24:00","0:00:00","71.99","0.00","0.00","0.00","65.82","0.00","0.00","8257.01"
"Acushnet","05/27/2013","947.88","1071.31","0.00","0.00","0.00","2884.37","11/04/2013","3323.24","0.00","0.00","0.00","0.00","4450.28","9:12:00","10:12:00","37.92","0.00","0.00","0.00","141.24","0.00","0.00","7334.65"
"Adams","05/27/2013","1154.05","1061.21","0.00","0.00","0.00","1446.62","11/04/2013","3991.23","0.00","0.00","0.00","0.00","5308.82","11:12:00","10:12:00","46.16","0.00","0.00","0.00","167.50","(50.12)","0.00","6755.44"
"Agawam","05/27/2013","1256.62","0.00","0.00","0.00","0.00","1073.59","11/04/2013","4235.24","959.40","0.00","0.00","0.00","5722.12","12:24:00","0:00:00","50.26","0.00","0.00","0.00","180.00","0.00","0.00","6795.71"
"Alford","05/27/2013","344.80","802.62","0.00","0.00","0.00","1905.74","11/04/2013","5117.27","0.00","0.00","0.00","0.00","5641.09","3:24:00","5:12:00","13.79","0.00","0.00","0.00","215.35","(50.12)","0.00","7546.83"
"Amesbury","05/27/2013","895.79","39.30","0.00","0.00","0.00","9202.39","11/04/2013","4291.27","0.00","0.00","51.23","0.00","5406.55","11:51:00","0:45:00","33.83","(89.43)","0.00","0.00","184.56","0.00","0.00","14608.94"
"Amherst","05/27/2013","1364.39","38.56","0.00","0.00","0.00","3548.97","11/05/2013","688.15","1908.26","0.00","0.00","0.00","2084.24","16:51:00","0:45:00","52.57","(88.68)","0.00","0.00","29.25","0.00","0.00","5633.21"
"Andover","05/27/2013","2408.54","118.07","0.00","0.00","0.00","9600.52","11/05/2013","450.71","666.10","0.00","0.00","0.00","3028.03","18:51:00","0:45:00","98.39","(66.84)","0.00","0.00","19.16","0.00","0.00","12628.55"
"Aquinnah","05/27/2013","424.62","2100.88","0.00","0.00","0.00","4435.80","11/05/2013","883.60","666.10","0.00","0.00","0.00","1362.75","4:12:00","15:24:00","16.98","0.00","0.00","0.00","37.55","0.00","0.00","5798.55"
"Arlington","05/27/2013","727.99","530.97","0.00","0.00","0.00","5018.63","11/05/2013","1986.78","0.00","0.00","0.00","0.00","2828.33","7:12:00","5:12:00","29.12","0.00","0.00","0.00","84.44","0.00","0.00","7846.96"
"Ashburnham","05/27/2013","1594.24","0.00","0.00","0.00","0.00","5661.02","11/05/2013","1103.18","1324.88","0.00","0.00","0.00","2808.08","15:24:00","0:00:00","63.77","0.00","0.00","0.00","46.89","0.00","0.00","8469.10"
"Ashby","05/27/2013","1812.87","0.00","0.00","0.00","0.00","5164.77","11/05/2013","1548.67","1324.88","0.00","0.00","0.00","3499.87","17:24:00","0:00:00","72.51","0.00","0.00","0.00","65.82","0.00","0.00","8664.64"
"Ashfield","05/27/2013","958.09","1052.03","0.00","0.00","0.00","3259.75","11/05/2013","3323.24","0.00","0.00","0.00","0.00","4460.89","9:12:00","10:12:00","38.32","0.00","0.00","0.00","141.24","0.00","0.00","7720.64"
"Ashland","05/27/2013","1166.48","1031.73","0.00","0.00","0.00","1698.27","11/05/2013","3777.14","0.00","0.00","0.00","0.00","5150.81","11:12:00","10:12:00","46.66","0.00","0.00","0.00","160.53","0.00","0.00","6849.08"
"Athol","05/27/2013","1265.58","0.00","0.00","0.00","0.00","1466.20","11/06/2013","4235.24","0.00","0.00","0.00","0.00","5731.44","12:24:00","0:00:00","50.62","0.00","0.00","0.00","180.00","0.00","0.00","7197.64"
"Attleboro","05/27/2013","350.97","0.00","0.00","0.00","0.00","1236.24","11/06/2013","4697.55","0.00","0.00","0.00","0.00","5262.21","3:24:00","0:00:00","14.04","0.00","0.00","0.00","199.65","0.00","0.00","6498.45"
"Auburn","05/27/2013","563.58","0.00","0.00","0.00","0.00","2741.88","09/23/2013","237.44","0.00","0.00","0.00","0.00","833.65","5:24:00","0:00:00","22.54","0.00","0.00","0.00","10.09","0.00","0.00","3575.53"
"Avon","05/27/2013","973.19","0.00","0.00","0.00","0.00","2699.29","11/06/2013","237.44","0.00","0.00","0.00","0.00","1259.65","9:24:00","0:00:00","38.93","0.00","0.00","0.00","10.09","0.00","0.00","3958.94"
"Ayer","05/27/2013","437.64","0.00","0.00","0.00","(10.77)","3473.36","11/06/2013","450.71","666.10","0.00","0.00","0.00","925.02","4:12:00","0:00:00","17.51","0.00","0.00","(10.77)","19.16","0.00","0.00","4387.61"
"Barnstable","05/27/2013","1331.44","0.00","0.00","0.00","0.00","6395.64","11/06/2013","883.60","666.10","0.00","0.00","0.00","2305.85","4:12:00","0:00:00","53.26","0.00","0.00","0.00","37.55","0.00","0.00","8701.49"
"Barre","05/27/2013","28.94","20.90","0.00","0.00","0.00","1996.00","11/06/2013","1986.78","0.00","0.00","0.00","0.00","2101.32","7:12:00","5:12:00","1.16","0.00","0.00","0.00","84.44","0.00","0.00","4097.32"
"Becket","05/27/2013","770.47","0.00","0.00","0.00","0.00","2587.13","11/06/2013","1103.18","1324.88","0.00","0.00","0.00","1951.36","15:24:00","0:00:00","30.82","0.00","0.00","0.00","46.89","0.00","0.00","4538.49"
"Bedford","05/27/2013","2923.90","0.00","0.00","0.00","0.00","5169.50","11/07/2013","1548.67","1324.88","0.00","0.00","0.00","4655.35","17:24:00","0:00:00","116.96","0.00","0.00","0.00","65.82","0.00","0.00","9824.85"
"Belchertown","05/27/2013","46.46","51.51","0.00","0.00","0.00","2827.84","11/07/2013","3323.24","0.00","0.00","0.00","0.00","3512.80","9:12:00","10:12:00","1.86","0.00","0.00","0.00","141.24","0.00","0.00","6340.64"
"Bellingham","05/27/2013","2643.87","2407.81","0.00","0.00","0.00","2909.21","11/07/2013","3777.14","0.00","0.00","0.00","0.00","6687.29","11:12:00","10:12:00","105.75","0.00","0.00","0.00","160.53","0.00","0.00","9596.50"
"Belmont","05/27/2013","3745.66","0.00","0.00","0.00","0.00","3629.47","11/07/2013","4235.24","0.00","0.00","0.00","0.00","8310.73","12:24:00","0:00:00","149.83","0.00","0.00","0.00","180.00","0.00","0.00","11940.20"
"Berkley","05/27/2013","1186.88","0.00","0.00","0.00","0.00","2313.66","11/07/2013","4697.55","0.00","0.00","0.00","0.00","6131.56","3:24:00","0:00:00","47.48","0.00","0.00","0.00","199.65","0.00","0.00","8445.22"
"Berlin","05/27/2013","680.89","0.00","0.00","0.00","0.00","2879.42","11/07/2013","2702.32","0.00","0.00","0.00","0.00","3525.30","5:24:00","0:00:00","27.24","0.00","0.00","0.00","114.85","0.00","0.00","6404.72"
"Bernardston","05/27/2013","799.94","0.00","0.00","0.00","0.00","2532.82","11/07/2013","688.15","0.00","0.00","0.00","0.00","1549.34","9:24:00","0:00:00","32.00","0.00","0.00","0.00","29.25","0.00","0.00","4082.16"
"Beverly","05/27/2013","1454.15","0.00","0.00","0.00","0.00","3358.96","11/07/2013","247.90","366.36","0.00","0.00","0.00","1770.76","6:45:36","0:00:00","58.17","0.00","0.00","0.00","10.54","0.00","0.00","5129.72"
"Billerica","05/27/2013","798.50","988.62","0.00","0.00","0.00","5183.53","11/08/2013","883.60","666.10","0.00","0.00","0.00","1751.59","4:12:00","5:12:00","31.94","0.00","0.00","0.00","37.55","0.00","0.00","6935.12"
"Blackstone","05/27/2013","915.34","661.08","0.00","0.00","0.00","5322.99","11/08/2013","1986.78","0.00","0.00","0.00","0.00","3023.17","7:12:00","5:12:00","36.61","0.00","0.00","0.00","84.44","0.00","0.00","8346.16"
"Blandford","05/27/2013","94.56","0.00","0.00","0.00","0.00","4377.73","11/08/2013","1103.18","1324.88","0.00","0.00","0.00","1248.41","15:24:00","0:00:00","3.78","0.00","0.00","0.00","46.89","0.00","0.00","5626.14"
"Bolton","05/27/2013","2943.21","0.00","0.00","0.00","0.00","5488.52","11/08/2013","1548.67","1324.88","0.00","0.00","0.00","4675.43","17:24:00","0:00:00","117.73","0.00","0.00","0.00","65.82","0.00","0.00","10163.95"
"Boston","05/27/2013","2384.27","2643.43","0.00","0.00","0.00","4158.54","11/08/2013","3323.24","0.00","0.00","0.00","0.00","5944.12","9:12:00","10:12:00","95.37","0.00","0.00","0.00","141.24","0.00","0.00","10102.66"
"Bourne","05/27/2013","3429.10","3122.93","0.00","0.00","0.00","3619.37","11/08/2013","3777.14","0.00","0.00","0.00","0.00","7503.93","11:12:00","10:12:00","137.16","0.00","0.00","0.00","160.53","0.00","0.00","11123.30"
"Boxborough","05/27/2013","2048.24","0.00","0.00","0.00","0.00","2116.66","11/08/2013","4235.24","0.00","0.00","0.00","0.00","6545.41","12:24:00","0:00:00","81.93","0.00","0.00","0.00","180.00","0.00","0.00","8662.07"
"Boxford","05/27/2013","735.05","0.00","0.00","0.00","0.00","1714.96","11/08/2013","4697.55","0.00","0.00","0.00","0.00","5661.65","3:24:00","0:00:00","29.40","0.00","0.00","0.00","199.65","0.00","0.00","7376.61"
"Boylston","05/27/2013","692.28","0.00","0.00","0.00","0.00","3026.65","11/09/2013","2702.32","0.00","0.00","0.00","0.00","3537.14","5:24:00","0:00:00","27.69","0.00","0.00","0.00","114.85","0.00","0.00","6563.79"
"Braintree","05/27/2013","986.89","0.00","0.00","0.00","0.00","2726.50","11/09/2013","688.15","0.00","0.00","0.00","0.00","1743.77","9:24:00","0:00:00","39.48","0.00","0.00","0.00","29.25","0.00","0.00","4470.27"
"Brewster","05/27/2013","1094.20","0.00","0.00","0.00","0.00","3467.65","11/09/2013","450.71","666.10","0.00","0.00","0.00","1607.84","10:24:00","0:00:00","43.77","0.00","0.00","0.00","19.16","0.00","0.00","5075.49"
"Bridgewater","05/27/2013","436.93","546.16","0.00","0.00","0.00","4381.22","09/26/2013","883.60","0.00","0.00","0.00","0.00","1375.56","4:12:00","5:12:00","17.48","0.00","0.00","0.00","37.55","0.00","0.00","5756.78"
"Brimfield","05/27/2013","770.69","546.21","0.00","0.00","0.00","5088.58","11/09/2013","883.60","0.00","0.00","0.00","0.00","1722.67","7:12:00","5:12:00","30.83","0.00","0.00","0.00","37.55","0.00","0.00","6811.25"
"Brockton","05/27/2013","886.01","0.00","0.00","0.00","0.00","5837.20","11/09/2013","1103.18","1324.88","0.00","0.00","0.00","2071.52","8:12:00","0:00:00","35.44","0.00","0.00","0.00","46.89","0.00","0.00","7908.72"
"Brookfield","05/27/2013","886.09","0.00","0.00","0.00","0.00","5101.03","11/09/2013","1548.67","1324.88","0.00","0.00","0.00","2536.02","8:12:00","0:00:00","35.44","0.00","0.00","0.00","65.82","0.00","0.00","7637.05"
"Brookline","05/27/2013","1003.44","1122.71","0.00","0.00","0.00","660.04","11/09/2013","3323.24","0.00","0.00","0.00","0.00","4508.06","9:12:00","10:12:00","40.14","0.00","0.00","0.00","141.24","0.00","0.00","5168.10"
"Buckland","05/27/2013","1244.10","1122.82","0.00","0.00","0.00","1140.26","11/10/2013","3777.14","0.00","0.00","0.00","0.00","5231.53","11:12:00","10:12:00","49.76","0.00","0.00","0.00","160.53","0.00","0.00","6371.79"
"Burlington","05/27/2013","1365.52","0.00","0.00","0.00","0.00","780.58","11/10/2013","4235.24","0.00","0.00","0.00","0.00","5835.38","12:24:00","0:00:00","54.62","0.00","0.00","0.00","180.00","0.00","0.00","6615.96"
"Cambridge","05/27/2013","345.94","0.00","0.00","0.00","(19.39)","1375.50","11/10/2013","4697.55","0.00","0.00","0.00","0.00","5256.98","3:24:00","0:00:00","13.84","0.00","0.00","(19.39)","199.65","0.00","0.00","6613.09"
"Canton","05/27/2013","554.59","0.00","0.00","0.00","0.00","2711.41","11/10/2013","2702.32","0.00","0.00","0.00","0.00","3393.94","5:24:00","0:00:00","22.18","0.00","0.00","0.00","114.85","0.00","0.00","6105.35"
"Carlisle","05/27/2013","987.92","0.00","0.00","0.00","0.00","2718.85","11/10/2013","688.15","0.00","0.00","0.00","0.00","1744.84","9:24:00","0:00:00","39.52","0.00","0.00","0.00","29.25","0.00","0.00","4463.69"
"Carver","05/27/2013","1095.36","0.00","0.00","0.00","0.00","3434.73","11/10/2013","450.71","666.10","0.00","0.00","0.00","1609.04","10:24:00","0:00:00","43.81","0.00","0.00","0.00","19.16","0.00","0.00","5043.77"
"Charlemont","05/27/2013","437.39","546.73","0.00","0.00","0.00","4373.21","11/10/2013","883.60","666.10","0.00","0.00","0.00","1376.04","4:12:00","5:12:00","17.50","0.00","0.00","0.00","37.55","0.00","0.00","5749.25"
"Charlton","05/27/2013","771.48","546.78","0.00","0.00","0.00","5262.35","11/10/2013","1986.78","0.00","0.00","0.00","0.00","2873.56","7:12:00","5:12:00","30.86","0.00","0.00","0.00","84.44","0.00","0.00","8135.91"
"Chatham","05/27/2013","1658.46","0.00","0.00","0.00","0.00","5682.04","11/11/2013","1103.18","1324.88","0.00","0.00","0.00","2874.87","15:24:00","0:00:00","66.34","0.00","0.00","0.00","46.89","0.00","0.00","8556.91"
"Chelmsford","05/27/2013","1891.35","0.00","0.00","0.00","0.00","5089.71","11/11/2013","1548.67","1324.88","0.00","0.00","0.00","3581.49","17:24:00","0:00:00","75.65","0.00","0.00","0.00","65.82","0.00","0.00","8671.20"
"Chelsea","05/27/2013","1004.46","1123.84","0.00","0.00","0.00","3218.83","11/11/2013","3323.24","0.00","0.00","0.00","0.00","4509.12","9:12:00","10:12:00","40.18","0.00","0.00","0.00","141.24","0.00","0.00","7727.95"
