"Default","Abington","Default","25.04"
"Default","Acton","Default","25.04"
"Default","Acushnet","Default","98.28"
"Default","Adams","Default","25.04"
"Default","Agawam","Default","25.04"
"Default","Alford","Default","0.00"
"Default","Amesbury","Default","0.00"
"Default","Amherst","Default","25.04"
"Default","Andover","Default","0.00"
"Default","Aquinnah","Default","0.00"
"Default","Arlington","Default","0.00"
"Default","Ashburnham","Default","0.00"
"Default","Ashby","Default","0.00"
"Default","Ashfield","Default","25.04"
"Default","Ashland","Default","23.54"
"Default","Athol","Default","0.00"
"Default","Attleboro","Default","0.00"
"Default","Auburn","Default","0.00"
"Default","Avon","Default","0.00"
"Default","Ayer","Default","25.04"
"Default","Barnstable","Default","0.00"
"Default","Barre","Default","25.02"
"Default","Becket","Default","0.00"
"Default","Bedford","Default","0.00"
"Default","Belchertown","Default","0.00"
"Default","Bellingham","Default","25.04"
"Default","Belmont","Default","21.11"
"Default","Berkley","Default","0.00"
"Default","Berlin","Default","0.00"
"Default","Bernardston","Default","0.00"
"Default","Beverly","Default","0.00"
"Default","Billerica","Default","25.04"
"Default","Blackstone","Default","0.00"
"Default","Blandford","Default","25.02"
"Default","Bolton","Default","0.00"
"Default","Boston","Default","0.00"
"Default","Bourne","Default","0.00"
"Default","Boxborough","Default","25.04"
"Default","Boxford","Default","22.44"
"Default","Boylston","Default","0.00"
"Default","Braintree","Default","0.00"
"Default","Brewster","Default","0.00"
"Default","Bridgewater","Default","0.00"
"Default","Brimfield","Default","25.04"
"Default","Brockton","Default","0.00"
"Default","Brookfield","Default","0.00"
"Default","Brookline","Default","0.00"
"Default","Buckland","Default","0.00"
"Default","Burlington","Default","0.00"
"Default","Cambridge","Default","25.04"
"Default","Canton","Default","23.51"
"Default","Carlisle","Default","0.00"
"Default","Carver","Default","0.00"
"Default","Charlemont","Default","0.00"
"Default","Charlton","Default","0.00"
"Default","Chatham","Default","25.04"
"Default","Chelmsford","Default","0.00"
"Default","Chelsea","Default","25.02"
"Default","Cheshire","Default","0.00"
"Default","Chester","Default","0.00"
"Default","Chesterfield","Default","0.00"
"Default","Chicopee","Default","25.04"
"Default","Chilmark","Default","24.21"
"Default","Clarksburg","Default","0.00"
"Default","Clinton","Default","0.00"
