"Abington","03/27/2013","1562.75","0.00","0.00","0.00","(149.09)","1122.49","11/04/2013","5338.42","1324.88","1.99","0.00","(3.03)","7192.55","15:24:00","0:00:00","62.51","0.00","0.00","(152.12)","226.88","0.00","0.00","8162.92"
"Acton","03/27/2013","1799.74","0.00","0.00","0.00","(148.95)","140.34","11/04/2013","6246.22","1324.88","2.99","0.00","(3.03)","8386.40","17:24:00","0:00:00","71.99","0.00","0.00","(151.98)","265.46","0.00","0.00","8374.76"
"Acushnet","03/27/2013","947.88","1071.31","0.00","0.00","(148.57)","339.81","11/04/2013","6025.56","0.00","3.99","0.00","(3.03)","7271.44","9:12:00","10:12:00","37.92","0.00","0.00","(151.60)","256.09","0.00","0.00","7459.65"
"Adams","03/27/2013","1154.05","1061.21","0.00","0.00","(129.06)","1102.05","11/04/2013","4228.67","0.00","4.99","0.00","(3.03)","5561.34","11:12:00","10:12:00","46.16","0.00","0.00","(132.09)","177.59","(50.12)","0.00","6531.30"
"Agawam","03/27/2013","1256.62","0.00","0.00","0.00","(148.21)","868.75","11/04/2013","4685.95","959.40","5.99","0.00","(3.03)","6197.97","12:24:00","0:00:00","50.26","0.00","0.00","(151.24)","199.15","0.00","0.00","6915.48"
"Alford","03/27/2013","344.80","802.62","0.00","0.00","0.00","1229.52","11/04/2013","5117.27","666.10","0.00","0.00","(3.03)","5641.09","3:24:00","5:12:00","13.79","0.00","0.00","(3.03)","215.35","(50.12)","0.00","6867.58"
"Amesbury","03/27/2013","895.79","39.30","0.00","0.00","(107.03)","4318.41","11/04/2013","5174.87","0.00","0.00","51.23","0.00","6327.70","11:51:00","0:45:00","33.83","(89.43)","0.00","(107.03)","222.11","0.00","0.00","10539.08"
"Amherst","03/27/2013","1364.39","38.56","0.00","0.00","0.00","1711.39","11/05/2013","1791.33","1908.26","0.00","0.00","0.00","3234.30","16:51:00","0:45:00","52.57","(88.68)","0.00","0.00","76.13","0.00","0.00","4945.69"
"Andover","03/27/2013","2408.54","118.07","0.00","0.00","(25.03)","5073.88","11/05/2013","1999.38","1990.98","0.00","0.00","0.00","4642.51","18:51:00","0:45:00","98.39","(66.84)","0.00","(25.03)","84.97","0.00","0.00","9691.36"
"Aquinnah","03/27/2013","424.62","2100.88","0.00","0.00","(25.02)","976.89","11/05/2013","4206.84","666.10","0.00","0.00","0.00","4827.23","4:12:00","15:24:00","16.98","0.00","0.00","(25.02)","178.79","0.00","0.00","5779.10"
"Arlington","03/27/2013","727.99","530.97","0.00","0.00","(15.40)","1189.38","11/05/2013","5763.92","0.00","0.00","0.00","0.00","6766.00","7:12:00","5:12:00","29.12","0.00","0.00","(15.40)","244.97","0.00","0.00","7939.98"
"Ashburnham","03/27/2013","1594.24","0.00","0.00","0.00","(112.03)","1333.39","11/05/2013","5338.42","1324.88","0.00","0.00","0.00","7223.31","15:24:00","0:00:00","63.77","0.00","0.00","(112.03)","226.88","0.00","0.00","8444.67"
"Ashby","03/27/2013","1812.87","0.00","0.00","0.00","0.00","254.38","11/05/2013","6246.22","1324.88","0.00","0.00","0.00","8397.06","17:24:00","0:00:00","72.51","0.00","0.00","0.00","265.46","0.00","0.00","8651.44"
"Ashfield","03/27/2013","958.09","1052.03","0.00","0.00","0.00","465.86","11/05/2013","6025.56","0.00","0.00","0.00","0.00","7278.06","9:12:00","10:12:00","38.32","0.00","0.00","0.00","256.09","0.00","0.00","7743.92"
"Ashland","03/27/2013","1166.48","1031.73","0.00","0.00","(25.03)","997.45","11/05/2013","4465.29","0.00","0.00","0.00","(3.03)","5868.20","11:12:00","10:12:00","46.66","0.00","0.00","(28.06)","189.77","0.00","0.00","6837.59"
"Athol","03/27/2013","1265.58","0.00","0.00","0.00","(23.31)","1124.17","11/06/2013","4685.95","666.10","0.00","0.00","0.00","6201.30","12:24:00","0:00:00","50.62","0.00","0.00","(23.31)","199.15","0.00","0.00","7302.16"
"Attleboro","03/27/2013","350.97","0.00","0.00","0.00","(117.03)","424.62","11/06/2013","5581.15","666.10","0.00","0.00","0.00","6183.36","3:24:00","0:00:00","14.04","0.00","0.00","(117.03)","237.20","0.00","0.00","6490.95"
"Auburn","03/27/2013","563.58","0.00","0.00","0.00","0.00","660.39","09/23/2013","2224.22","0.00","0.00","0.00","0.00","2904.87","5:24:00","0:00:00","22.54","0.00","0.00","0.00","94.53","0.00","0.00","3565.26"
"Avon","03/27/2013","973.19","0.00","0.00","0.00","0.00","1533.45","11/06/2013","1340.62","1324.88","0.00","0.00","0.00","2409.72","9:24:00","0:00:00","38.93","0.00","0.00","0.00","56.98","0.00","0.00","3943.17"
"Ayer","03/27/2013","437.64","0.00","0.00","0.00","0.00","1847.66","11/06/2013","1999.38","1990.98","0.00","0.00","0.00","2539.50","4:12:00","0:00:00","17.51","0.00","0.00","0.00","84.97","0.00","0.00","4387.16"
"Barnstable","03/27/2013","1331.44","0.00","0.00","0.00","(25.03)","3033.15","11/06/2013","4206.84","666.10","0.00","0.00","0.00","5770.33","4:12:00","0:00:00","53.26","0.00","0.00","(25.03)","178.79","0.00","0.00","8778.45"
"Barre","03/27/2013","28.94","20.90","0.00","0.00","(146.87)","47.02","11/06/2013","3989.35","0.00","0.00","0.00","0.00","4189.00","7:12:00","5:12:00","1.16","0.00","0.00","(146.87)","169.55","0.00","0.00","4089.15"
"Becket","03/27/2013","770.47","0.00","0.00","0.00","0.00","497.43","11/06/2013","3105.75","1324.88","0.00","0.00","0.00","4039.03","15:24:00","0:00:00","30.82","0.00","0.00","0.00","131.99","0.00","0.00","4536.46"
"Bedford","03/27/2013","2923.90","0.00","0.00","0.00","0.00","262.58","11/07/2013","6246.22","1324.88","0.00","0.00","(3.03)","9552.54","17:24:00","0:00:00","116.96","0.00","0.00","(3.03)","265.46","0.00","0.00","9812.09"
"Belchertown","03/27/2013","46.46","51.51","0.00","0.00","0.00","9.53","11/07/2013","6025.56","0.00","0.00","0.00","0.00","6329.97","9:12:00","10:12:00","1.86","0.00","0.00","0.00","256.09","0.00","0.00","6339.50"
"Bellingham","03/27/2013","2643.87","2407.81","0.00","0.00","0.00","2319.00","11/07/2013","4465.29","0.00","0.00","0.00","0.00","7404.68","11:12:00","10:12:00","105.75","0.00","0.00","0.00","189.77","0.00","0.00","9723.68"
"Belmont","03/27/2013","3745.66","0.00","0.00","0.00","(152.06)","3277.84","11/07/2013","4685.95","666.10","0.00","0.00","0.00","8780.59","12:24:00","0:00:00","149.83","0.00","0.00","(152.06)","199.15","0.00","0.00","11906.37"
"Berkley","03/27/2013","1186.88","0.00","0.00","0.00","(25.02)","1396.77","11/07/2013","5581.15","666.10","0.00","0.00","0.00","7052.71","3:24:00","0:00:00","47.48","0.00","0.00","(25.02)","237.20","0.00","0.00","8424.46"
"Berlin","03/27/2013","680.89","0.00","0.00","0.00","(18.42)","815.15","11/07/2013","4689.10","0.00","0.00","0.00","0.00","5596.52","5:24:00","0:00:00","27.24","0.00","0.00","(18.42)","199.29","0.00","0.00","6393.25"
"Bernardston","03/27/2013","799.94","0.00","0.00","0.00","0.00","1368.82","11/07/2013","1791.33","1324.88","0.00","0.00","0.00","2699.40","9:24:00","0:00:00","32.00","0.00","0.00","0.00","76.13","0.00","0.00","4068.22"
"Beverly","03/27/2013","1454.15","0.00","0.00","0.00","0.00","2541.02","11/07/2013","1099.67","1095.05","0.00","0.00","0.00","2658.73","6:45:36","0:00:00","58.17","0.00","0.00","0.00","46.74","0.00","0.00","5199.75"
"Billerica","03/27/2013","798.50","988.62","0.00","0.00","(132.03)","1819.06","11/08/2013","4206.84","666.10","32.99","0.00","0.00","5249.06","4:12:00","5:12:00","31.94","0.00","0.00","(132.03)","178.79","0.00","0.00","6936.09"
"Blackstone","03/27/2013","915.34","661.08","0.00","0.00","(25.03)","1393.24","11/08/2013","5763.92","0.00","0.00","0.00","(3.03)","6960.84","7:12:00","5:12:00","36.61","0.00","0.00","(28.06)","244.97","0.00","0.00","8326.02"
"Blandford","03/27/2013","94.56","0.00","0.00","0.00","(25.02)","(21.86)","11/08/2013","5338.42","1324.88","0.00","0.00","0.00","5663.64","15:24:00","0:00:00","3.78","0.00","0.00","(25.02)","226.88","0.00","0.00","5616.76"
"Bolton","03/27/2013","2943.21","0.00","0.00","0.00","0.00","575.22","11/08/2013","6246.22","1324.88","0.00","0.00","0.00","9572.62","17:24:00","0:00:00","117.73","0.00","0.00","0.00","265.46","0.00","0.00","10147.84"
"Boston","03/27/2013","2384.27","2643.43","0.00","0.00","0.00","1462.41","11/08/2013","6025.56","0.00","0.00","0.00","0.00","8761.29","9:12:00","10:12:00","95.37","0.00","0.00","0.00","256.09","0.00","0.00","10223.70"
"Bourne","03/27/2013","3429.10","3122.93","0.00","0.00","(137.03)","3009.06","11/08/2013","4465.29","0.00","0.00","0.00","0.00","8221.32","11:12:00","10:12:00","137.16","0.00","0.00","(137.03)","189.77","0.00","0.00","11093.35"
"Boxborough","03/27/2013","2048.24","0.00","0.00","0.00","0.00","1653.87","11/08/2013","4685.95","666.10","0.00","0.00","0.00","7015.27","12:24:00","0:00:00","81.93","0.00","0.00","0.00","199.15","0.00","0.00","8669.14"
"Boxford","03/27/2013","735.05","0.00","0.00","0.00","(25.03)","805.31","11/08/2013","5581.15","666.10","0.00","0.00","0.00","6582.80","3:24:00","0:00:00","29.40","0.00","0.00","(25.03)","237.20","0.00","0.00","7363.08"
"Boylston","03/27/2013","692.28","0.00","0.00","0.00","(21.34)","964.04","11/09/2013","4689.10","0.00","0.00","0.00","0.00","5608.36","5:24:00","0:00:00","27.69","0.00","0.00","(21.34)","199.29","0.00","0.00","6551.06"
"Braintree","03/27/2013","986.89","0.00","0.00","0.00","0.00","1704.83","11/09/2013","1791.33","1324.88","0.00","0.00","0.00","2893.83","9:24:00","0:00:00","39.48","0.00","0.00","0.00","76.13","0.00","0.00","4598.66"
